target	targ_and_kp	targ_tot	kp_tot	db_tot	fet_p_value	targ_and_kp_ratio	prediction_score
DRUG_2198:Bezafibrate	226	732	80242	16993643	0.0	0.3087431693989071	322.4947827055408
DRUG_4948:BEZAFIBRATE	226	732	80242	16993643	0.0	0.3087431693989071	322.4947827055408
DRUG_1878:Bile acid	1551	5672	80242	16993643	0.0	0.27344851904090267	322.44206092309037
DRUG_1706:Coenzyme A	2021	7717	80242	16993643	0.0	0.2618893352338992	322.4233031607171
DRUG_6126:NIACIN	314	1668	80242	16993643	0.0	0.1882494004796163	322.2799189492233
DRUG_6115:LINOLEIC ACID	716	5510	80242	16993643	0.0	0.12994555353901996	322.1189467709079
DRUG_6121:OLEIC ACID	546	4236	80242	16993643	0.0	0.12889518413597734	322.1154220387211
DRUG_6142:VITAMIN E	853	12767	80242	16993643	0.0	0.06681287694838255	321.83004552023687
DRUG_4608:ESTRADIOL	1226	33775	80242	16993643	0.0	0.03629903774981495	321.56508045994013
DRUG_1279:Testosterone	998	31751	80242	16993643	0.0	0.031432080879342385	321.50255848076023
DRUG_4775:TESTOSTERONE	998	31751	80242	16993643	0.0	0.031432080879342385	321.50255848076023
DRUG_4874:PROGESTERONE	1003	35761	80242	16993643	0.0	0.02804731411314001	321.45307662581786
DRUG_4934:ALCOHOL	1855	69241	80242	16993643	0.0	0.02679048540604555	321.4331659299386
DRUG_883:Rosuvastatin	149	252	80242	16993643	8.089518631095793e-275	0.5912698412698413	273.8638630480554
DRUG_4664:ROSUVASTATIN	149	252	80242	16993643	8.089518631095793e-275	0.5912698412698413	273.8638630480554
DRUG_3270:Clofibrate	259	2027	80242	16993643	4.268361580448508e-272	0.12777503700049334	270.47618481322485
DRUG_6105:CLOFIBRATE	259	2027	80242	16993643	4.268361580448508e-272	0.12777503700049334	270.47618481322485
DRUG_3769:Cerivastatin	154	403	80242	16993643	1.8206477902651292e-244	0.38213399503722084	243.32198973633533
DRUG_4663:CERIVASTATIN	154	403	80242	16993643	1.8206477902651292e-244	0.38213399503722084	243.32198973633533
DRUG_718:desmosterol	109	172	80242	16993643	1.5532540836434447e-206	0.6337209302325582	205.61065554694753
DRUG_4729:DESMOSTEROL	109	172	80242	16993643	1.5532540836434447e-206	0.6337209302325582	205.61065554694753
DRUG_4870:ETHINYL ESTRADIOL	174	1459	80242	16993643	4.6036713266533613e-178	0.11925976696367376	176.41338964623506
DRUG_5348:MEDROXYPROGESTERONE ACETATE	194	2727	80242	16993643	7.164801341520202e-155	0.07114044737807114	152.9969124387734
DRUG_6055:METFORMIN	164	2144	80242	16993643	2.9603336999215993e-136	0.07649253731343283	134.41227839790517
DRUG_4818:ANDROSTENEDIONE	207	4181	80242	16993643	4.056502885787902e-134	0.04950968667782827	132.0865383886363
DRUG_3483:LPA	132	1166	80242	16993643	1.7291867213903618e-132	0.11320754716981132	130.81603348890215
DRUG_4089:27-hydroxycholesterol	65	88	80242	16993643	5.003123984714559e-131	0.7386363636363636	130.1691894190248
DRUG_5570:RETINOL	228	5628	80242	16993643	2.679114733189656e-129	0.04051172707889126	127.17958944555367
DRUG_5109:TRITON X	237	6186	80242	16993643	3.764328827112971e-129	0.03831231813773036	127.007650876809
DRUG_662:Vitamin A	315	12108	80242	16993643	3.752036831980707e-125	0.02601585728444004	122.84097104851247
DRUG_5450:CORTICOSTERONE	271	11067	80242	16993643	4.811160149870682e-102	0.024487214240534922	99.70668956735368
DRUG_5222:DESOGESTREL	83	530	80242	16993643	3.977396127697149e-96	0.15660377358490565	94.59520337619318
DRUG_1853:22R-hydroxycholesterol	44	74	80242	16993643	1.849300766487189e-82	0.5945945945945946	81.50721340708702
DRUG_3188:Magnesium	350	21436	80242	16993643	1.3757342206216851e-83	0.01632767307333458	81.07438975573208
DRUG_4495:LYCOPENE	89	946	80242	16993643	1.036337382864014e-82	0.09408033826638477	80.95799770589284
DRUG_6063:LITHOCHOLIC ACID	70	434	80242	16993643	2.6727501645289603e-82	0.16129032258064516	80.78064994554896
DRUG_5976:CYCLOSPORINE	276	14108	80242	16993643	1.790660191953676e-82	0.01956336830167281	80.03843045212254
DRUG_4662:PITAVASTATIN	45	91	80242	16993643	3.548212865331488e-79	0.4945054945054945	78.14416145520273
DRUG_3660:Aspirin	296	16696	80242	16993643	9.900110726907806e-79	0.01772879731672257	76.25303922304882
DRUG_4638:ASPIRIN	296	16696	80242	16993643	9.900110726907806e-79	0.01772879731672257	76.25303922304882
DRUG_395:Pioglitazone	78	758	80242	16993643	9.209505355716918e-76	0.10290237467018469	74.04818909227434
DRUG_4540:PIOGLITAZONE	78	758	80242	16993643	9.209505355716918e-76	0.10290237467018469	74.04818909227434
DRUG_2783:Mevastatin	44	110	80242	16993643	3.66316561523897e-72	0.4	71.03820343734853
DRUG_4668:MEVASTATIN	44	110	80242	16993643	3.66316561523897e-72	0.4	71.03820343734853
DRUG_4537:ROSIGLITAZONE	75	942	80242	16993643	1.35512977704028e-64	0.07961783439490445	62.76902947221232
DRUG_698:Ciprofibrate	52	334	80242	16993643	9.693576220936049e-61	0.15568862275449102	59.20577284729703
DRUG_6111:CIPROFIBRATE	52	334	80242	16993643	9.693576220936049e-61	0.15568862275449102	59.20577284729703
DRUG_5361:ESTRONE	121	3602	80242	16993643	9.881660045422046e-61	0.03359244863964464	58.531411752872216
DRUG_4667:PRAVASTATIN SODIUM	32	58	80242	16993643	7.287845356681587e-59	0.5517241379310345	57.8791228361395
DRUG_5073:NORGESTREL	56	469	80242	16993643	1.4351623965944451e-58	0.11940298507462686	56.9201141376083
DRUG_2650:CI-976	26	32	80242	16993643	2.955252123916932e-55	0.8125	54.43922883152163
DRUG_4985:TRIPARANOL	42	200	80242	16993643	2.968211627260243e-55	0.21	53.84972443273784
DRUG_5627:TIBOLONE	51	428	80242	16993643	1.9004251126333632e-53	0.1191588785046729	51.79727564643735
DRUG_4913:HYDROCHLOROTHIAZIDE	100	2942	80242	16993643	5.84777281009146e-51	0.03399048266485384	48.76436683996379
DRUG_1431:T0901317	26	44	80242	16993643	3.1788651002417677e-49	0.5909090909090909	48.26924857309603
DRUG_4188:Thiazolidinedione	57	714	80242	16993643	1.3994728098761951e-49	0.07983193277310924	47.75621217884722
DRUG_4622:THIAZOLIDINEDIONE	57	714	80242	16993643	1.3994728098761951e-49	0.07983193277310924	47.75621217884722
DRUG_4182:Avasimibe	23	30	80242	16993643	6.28404556989673e-48	0.7666666666666667	47.086367255553334
DRUG_5225:ESTRADIOL VALERATE	48	435	80242	16993643	9.057412545159062e-49	0.1103448275862069	47.08574783107217
DRUG_6178:ORLISTAT	44	334	80242	16993643	2.5506834872087583e-48	0.1317365269461078	46.71304963906444
DRUG_5099:NORETHINDRONE	53	616	80242	16993643	6.348053225628532e-48	0.08603896103896104	46.132054597970466
DRUG_5784:ATENOLOL	100	3287	80242	16993643	9.137346882040486e-47	0.030422878004259205	44.52238018352751
DRUG_4744:TAMOXIFEN	162	8667	80242	16993643	9.890005716003788e-47	0.018691588785046728	44.27644967537773
DRUG_1998:Sodium taurocholate	52	636	80242	16993643	6.4956379441047576e-46	0.08176100628930817	44.09992441792006
DRUG_4876:ALDOSTERONE	224	15690	80242	16993643	4.9850577201891696e-45	0.014276609305289994	42.45695488353094
DRUG_6117:MYRISTIC ACID	48	620	80242	16993643	2.1420536673680877e-41	0.07741935483870968	39.55801920035916
DRUG_4855:CYCLOHEXIMIDE	174	10764	80242	16993643	6.001689503589091e-42	0.016164994425863992	39.430302035673854
DRUG_6037:RITONAVIR	62	1284	80242	16993643	7.939938954466928e-41	0.048286604361370715	38.784009502361
DRUG_2137:oleoyl-CoA	31	169	80242	16993643	3.132002544737797e-39	0.1834319526627219	37.76765288297226
DRUG_6125:ACIPIMOX	32	191	80242	16993643	4.2634222306267046e-39	0.16753926701570682	37.59435826567562
DRUG_1935:Troglitazone	56	1176	80242	16993643	9.929326584214096e-37	0.047619047619047616	34.68086091001109
DRUG_4554:TROGLITAZONE	56	1176	80242	16993643	9.929326584214096e-37	0.047619047619047616	34.68086091001109
DRUG_5565:GESTODENE	36	365	80242	16993643	3.1938099687560005e-35	0.09863013698630137	33.48970056420023
DRUG_5111:TACROLIMUS	94	3970	80242	16993643	1.759668417090785e-35	0.02367758186397985	33.128906507542126
DRUG_5293:HYDROXYPROGESTERONE	66	2004	80242	16993643	1.917391186912249e-33	0.03293413173652695	31.2349354914959
DRUG_1825:MCP-1	81	3133	80242	16993643	2.2841307649526765e-33	0.025853814235556973	31.053803660643915
DRUG_1090:Taurocholic Acid	32	298	80242	16993643	1.1075111372984707e-32	0.10738255033557047	30.986585611995995
DRUG_4514:CHLORTHALIDONE	40	615	80242	16993643	7.748722741884595e-32	0.06504065040650407	29.92395475393222
DRUG_4810:CYPROTERONE ACETATE	56	1558	80242	16993643	1.6292524133086807e-30	0.03594351732991014	28.34363220070856
DRUG_4366:deoxycorticosterone	67	2358	80242	16993643	3.242590094016348e-30	0.028413910093299407	27.942638950326554
DRUG_4935:THROMBIN	221	19461	80242	16993643	1.8725764151939183e-30	0.011356045424181697	27.782787571822645
DRUG_4816:PREDNISONE	142	9686	80242	16993643	2.492872399666227e-30	0.01466033450340698	27.76944383042632
DRUG_4657:ATORVASTATIN CALCIUM	13	16	80242	16993643	3.202889920590309e-28	0.8125	27.404281356900835
DRUG_2272:Dihydrotestosterone	97	5086	80242	16993643	2.3690287084226784e-29	0.019071962249311836	26.9058250547937
DRUG_1693:Cyproterone	56	1669	80242	16993643	4.915198131226514e-29	0.033553025763930495	26.834190661431624
DRUG_5244:CYPROTERONE	56	1669	80242	16993643	4.915198131226514e-29	0.033553025763930495	26.834190661431624
DRUG_2845:F-1394	11	11	80242	16993643	2.599989017668074e-26	1.0	25.585028486481576
DRUG_5799:GLUCAGON	183	15313	80242	16993643	5.648334068012632e-28	0.011950630183504212	25.32547043226658
DRUG_1832:TOCOTRIENOL	23	163	80242	16993643	9.730647468231263e-27	0.1411042944785276	25.16139849283298
DRUG_4671:TOCOTRIENOL	23	163	80242	16993643	9.730647468231263e-27	0.1411042944785276	25.16139849283298
DRUG_5064:TESTOSTERONE ENANTHATE	27	274	80242	16993643	8.265761094484815e-27	0.09854014598540146	25.076330352636603
DRUG_4805:DEXAMETHASONE	238	23441	80242	16993643	4.431695531379785e-26	0.010153150462864212	23.360030906561143
DRUG_4359:Indapamide	33	573	80242	16993643	6.914585207802197e-25	0.05759162303664921	22.920593185144956
DRUG_2350:Torcetrapib	12	20	80242	16993643	1.4932126047395603e-23	0.6	22.604029603079464
DRUG_4742:TORCETRAPIB	12	20	80242	16993643	1.4932126047395603e-23	0.6	22.604029603079464
DRUG_5224:TRILOSTANE	21	183	80242	16993643	1.3268419959228005e-22	0.11475409836065574	20.936948996068544
DRUG_436:24(S), 25-epoxycholesterol	11	19	80242	16993643	1.898115032956185e-21	0.5789473684210527	20.48431655542695
DRUG_5100:NORGESTIMATE	20	167	80242	16993643	5.590959507647353e-22	0.11976047904191617	20.330827177610793
DRUG_5902:NELFINAVIR	33	707	80242	16993643	4.608197905291109e-22	0.04667609618104668	20.005563403901455
DRUG_4548:FENOFIBRIC ACID	15	69	80242	16993643	5.7633342985329634e-21	0.21739130434782608	19.576568357031803
DRUG_5626:EFAVIRENZ	32	685	80242	16993643	1.8725528744057023e-21	0.04671532846715328	19.39702531731129
DRUG_792:HL-004	9	11	80242	16993643	6.360736993032192e-20	0.8181818181818182	19.109342385761046
DRUG_5137:DYDROGESTERONE	20	192	80242	16993643	9.545078939934424e-21	0.10416666666666667	19.037949242503544
DRUG_4895:SIROLIMUS	40	1216	80242	16993643	6.478823506858388e-21	0.03289473684210526	18.705630267136076
DRUG_6056:ISRADIPINE	33	780	80242	16993643	9.07734977896332e-21	0.04230769230769231	18.6684602666812
DRUG_4609:RALOXIFENE HYDROCHLORIDE	13	51	80242	16993643	2.335852754680669e-19	0.2549019607843137	18.037927713558425
DRUG_4661:FLUVASTATIN SODIUM	9	16	80242	16993643	1.2951666424177995e-17	0.5625	16.637796876337987
DRUG_5180:NORETHINDRONE ACETATE	16	139	80242	16993643	1.3349512677993441e-17	0.11510791366906475	15.935639770268372
DRUG_4714:ENALAPRIL	66	3838	80242	16993643	2.735222025912187e-18	0.017196456487754037	15.798446380098246
DRUG_5342:TOCOPHEROL ACETATE	22	363	80242	16993643	1.3972664197821375e-17	0.06060606060606061	15.63723683391692
DRUG_4666:CERIVASTATIN SODIUM	7	8	80242	16993643	4.168556862896717e-16	0.875	15.322022322978192
DRUG_3536:Squalestatin 1	8	13	80242	16993643	3.113280638479879e-16	0.6153846153846154	15.295928363906288
DRUG_5223:ESTRADIOL BENZOATE	44	1871	80242	16993643	2.089416035952458e-17	0.02351683591662213	15.051353965459247
DRUG_4611:PIOGLITAZONE HYDROCHLORIDE	9	23	80242	16993643	8.980134762429964e-16	0.391304347826087	14.639231819366838
DRUG_624:Mycophenolate mofetil	50	2470	80242	16993643	5.921293219133025e-17	0.020242914979757085	14.53385648344167
DRUG_5336:MYCOPHENOLATE MOFETIL	50	2470	80242	16993643	5.921293219133025e-17	0.020242914979757085	14.53385648344167
DRUG_4885:CHENODIOL	9	25	80242	16993643	2.2260066960404297e-15	0.36	14.208776034367414
DRUG_4287:DL-3	16	182	80242	16993643	1.0239030100922204e-15	0.08791208791208792	13.933789774922358
DRUG_4644:LEVOTHYROXINE	26	682	80242	16993643	1.239679316799269e-15	0.03812316715542522	13.487879617955679
DRUG_6177:PREMARIN	17	235	80242	16993643	3.4392541070491235e-15	0.07234042553191489	13.322916794534216
DRUG_4332:NTE-122	6	7	80242	16993643	7.725873540827514e-14	0.8571428571428571	13.045105615151094
DRUG_4799:NIFEDIPINE	115	10558	80242	16993643	1.8228498895357175e-15	0.010892214434552	12.77636527642015
DRUG_5054:TESTOSTERONE UNDECANOATE	14	146	80242	16993643	1.842420954451045e-14	0.0958904109589041	12.716386315537545
DRUG_4837:URSODIOL	11	78	80242	16993643	1.5128751475852635e-13	0.14102564102564102	11.969494993804847
DRUG_1154:Cilostazol	18	337	80242	16993643	1.0089382414389673e-13	0.05341246290801187	11.723778020971407
DRUG_4710:CILOSTAZOL	18	337	80242	16993643	1.0089382414389673e-13	0.05341246290801187	11.723778020971407
DRUG_1815:24(S)-hydroxycholesterol	5	5	80242	16993643	2.3470503332555e-12	1.0	11.629477596715542
DRUG_2002:CL-277082	5	5	80242	16993643	2.3470503332555e-12	1.0	11.629477596715542
DRUG_3341:CRILVASTATIN	5	5	80242	16993643	2.3470503332555e-12	1.0	11.629477596715542
DRUG_4672:CRILVASTATIN	5	5	80242	16993643	2.3470503332555e-12	1.0	11.629477596715542
DRUG_5743:GUGGULSTERONE	8	30	80242	16993643	1.3182074445649351e-12	0.26666666666666666	11.30598497228694
DRUG_6085:NEVIRAPINE	29	1068	80242	16993643	1.6031646820629338e-13	0.027153558052434457	11.228848608480677
DRUG_5330:MONATEPIL	7	20	80242	16993643	3.843649933547685e-12	0.35	10.959324217604445
DRUG_5396:PARAOXON	25	815	80242	16993643	5.269659253218251e-13	0.03067484662576687	10.764999866167601
DRUG_4616:GLYBURIDE	22	616	80242	16993643	6.610343931051939e-13	0.03571428571428571	10.732617912580277
DRUG_6051:ATAZANAVIR	12	131	80242	16993643	2.317810445229017e-12	0.0916030534351145	10.596832034707859
DRUG_4811:TESTOSTERONE PROPIONATE	39	2032	80242	16993643	7.041749585383471e-13	0.019192913385826772	10.435460326534448
DRUG_6147:RAMIPRIL	26	967	80242	16993643	3.448418739929701e-12	0.02688728024819028	9.89192687735028
DRUG_4624:ROSIGLITAZONE MALEATE	6	17	80242	16993643	1.3116754877764038e-10	0.35294117647058826	9.42987592635925
DRUG_4369:447C88	4	4	80242	16993643	4.970827547265558e-10	1.0	9.303571303561888
DRUG_1133:Curcumin	28	1190	80242	16993643	1.1702895445578451e-11	0.023529411764705882	9.303317744915772
DRUG_2211:ANDROSTERONE	20	667	80242	16993643	1.5528882735885583e-10	0.029985007496251874	8.285763951292186
DRUG_5071:NANDROLONE DECANOATE	13	248	80242	16993643	3.240072649433834e-10	0.05241935483870968	8.208936923343606
DRUG_2367:Phenobarbital	92	9191	80242	16993643	8.177207625736209e-11	0.01000979218801001	8.08782003627108
DRUG_6036:PHENOBARBITAL	92	9191	80242	16993643	8.177207625736209e-11	0.01000979218801001	8.08782003627108
DRUG_4499:STREPTOZOCIN	21	765	80242	16993643	2.6904473491286943e-10	0.027450980392156862	8.008733362066629
DRUG_4538:TETRADECYLTHIOACETIC ACID	8	67	80242	16993643	1.2577090276673133e-09	0.11940298507462686	7.977435006055471
DRUG_1034:PD-132301-2	4	6	80242	16993643	7.400022931013855e-09	0.6666666666666666	7.954675675429916
DRUG_6011:ADENOSINE	355	52794	80242	16993643	1.489292899641562e-10	0.006724248967685722	7.654663666004439
DRUG_680:R-65	9	113	80242	16993643	4.476375126422604e-09	0.07964601769911504	7.2502375920967115
DRUG_4500:SAQUINAVIR	21	845	80242	16993643	1.5589446341507565e-09	0.02485207100591716	7.202531894270681
DRUG_321:PYRIPYROPENE A	4	8	80242	16993643	3.4273148100194236e-08	0.5	7.164016006712399
DRUG_929:Nandrolone	15	432	80242	16993643	4.168203289885063e-09	0.034722222222222224	6.920658620202107
DRUG_5084:NANDROLONE	15	432	80242	16993643	4.168203289885063e-09	0.034722222222222224	6.920658620202107
DRUG_5299:RIMONABANT	7	63	80242	16993643	2.2968522818075162e-08	0.1111111111111111	6.684624425386885
DRUG_5679:PRAZOSIN	57	4993	80242	16993643	3.5997498526161184e-09	0.011415982375325456	6.5012409670176
DRUG_5175:TOMATINE	7	67	80242	16993643	3.551200706383309e-08	0.1044776119402985	6.468648018908887
DRUG_4605:HESPERETIN	7	71	80242	16993643	5.341776505114115e-08	0.09859154929577464	6.266153977700832
DRUG_1196:tyramine	36	2496	80242	16993643	9.825115676907295e-09	0.014423076923076924	6.166720247473123
DRUG_5090:STANOZOLOL	11	246	80242	16993643	3.7548115835372487e-08	0.044715447154471545	6.075869429067018
DRUG_5544:PK-11195	12	309	80242	16993643	4.2973612226950905e-08	0.038834951456310676	5.956020905973624
DRUG_3686:L-NMMA	29	1811	80242	16993643	2.8984721105533693e-08	0.01601325234676974	5.742310421691648
DRUG_4498:SPIRONOLACTONE	32	2152	80242	16993643	3.1506128911263607e-08	0.01486988847583643	5.673912665681074
DRUG_5098:DIETHYLSTILBESTROL	41	3327	80242	16993643	7.126939949297396e-08	0.0123234144875263	5.237827956349406
