target	targ_and_kp	targ_tot	kp_tot	db_tot	fet_p_value	targ_and_kp_ratio	prediction_score
DRUG_897:Carbenoxolone	1	536	33793	16993643	0.6559436787770406	0.0018656716417910447	-2.546031340887915
DRUG_898:DALTROBAN	2	50	33793	16993643	0.004546313933146772	0.04	0.9444005698981064
DRUG_914:Glycine	13	20417	33793	16993643	0.9999998514615379	0.000636724298378802	-3.196048511964904
DRUG_917:PD-169316	1	16	33793	16993643	0.03134693550929461	0.0625	0.29968492692870674
DRUG_929:Nandrolone	2	432	33793	16993643	0.2125249537245384	0.004629629629629629	-1.661863681436619
DRUG_957:TANNIN	2	850	33793	16993643	0.5039500076604667	0.002352941176470588	-2.330776386190168
DRUG_978:Ramatroban	1	24	33793	16993643	0.046649976035857486	0.041666666666666664	-0.04906266669664294
DRUG_1025:Enoximone	1	370	33793	16993643	0.5212182211299321	0.002702702702702703	-2.2852213137588504
DRUG_1027:CGS 21680	1	468	33793	16993643	0.6060726311961057	0.002136752136752137	-2.4527705258172174
DRUG_1034:PD-132301-2	1	6	33793	16993643	0.011872245605987175	0.16666666666666666	1.1473158771613885
DRUG_1060:Levamisole	3	2602	33793	16993643	0.8895352352082868	0.0011529592621060721	-2.8873491930213544
DRUG_1065:Bevacizumab	2	215	33793	16993643	0.06892541567848001	0.009302325581395349	-0.8697878581999214
DRUG_1110:GW0742X	1	1	33793	16993643	0.0019885671365918517	1.0	2.7014597420885216
DRUG_1111:GLUTAMATE	24	38049	33793	16993643	0.9999999366440165	0.0006307655917369708	-3.2001319779458255
DRUG_1133:Curcumin	11	1190	33793	16993643	3.687829405521524e-05	0.009243697478991597	2.399074900851086
DRUG_1140:methylglyoxal	16	1022	33793	16993643	5.485289024000025e-10	0.015655577299412915	7.455469571041054
DRUG_1154:Cilostazol	25	337	33793	16993643	6.373712664309101e-31	0.07418397626112759	29.065917626811366
DRUG_1182:OP-2507	1	23	33793	16993643	0.0447503955689016	0.043478260869565216	-0.012524714611018561
DRUG_1196:tyramine	13	2496	33793	16993643	0.001872126009045477	0.005208333333333333	0.4443636944203453
DRUG_1257:phorbol 12-myristate 13-acetate	57	7359	33793	16993643	3.342518870457102e-17	0.0077456176110884635	14.364982184961335
DRUG_1279:Testosterone	111	31751	33793	16993643	3.087195307595739e-08	0.003495952883373752	5.054001465352826
DRUG_1295:Fucose	4	2775	33793	16993643	0.8006677418402764	0.0014414414414414415	-2.7446553276690304
DRUG_1305:CI-930	1	40	33793	16993643	0.07653461593996287	0.025	-0.4859178985264938
DRUG_1329:Aminoguanidine	36	1766	33793	16993643	2.8365047752204856e-24	0.020385050962627407	21.856528282495045
DRUG_1353:GW7845	4	16	33793	16993643	2.791657205622078e-08	0.25	6.952077919522729
DRUG_1394:PD-146176	1	1	33793	16993643	0.0019885671365918517	1.0	2.7014597420885216
DRUG_1414:CETi-1	1	2	33793	16993643	0.003973179990712555	0.5	2.0998317646764155
DRUG_1431:T0901317	3	44	33793	16993643	9.79672003408243e-05	0.06818181818181818	2.8425878810644933
DRUG_1438:FARGLITAZAR	1	4	33793	16993643	0.007930574287473105	0.25	1.4986353710580973
DRUG_1465:PHENIDONE	2	197	33793	16993643	0.05919157066396068	0.01015228426395939	-0.7656960947411446
DRUG_1467:ALLOXAZINE	1	61	33793	16993643	0.11434127091069729	0.01639344262295082	-0.8435328501273919
DRUG_1474:Gemfibrozil	83	865	33793	16993643	3.0164158507718553e-108	0.09595375722543352	106.50257077064262
DRUG_1477:URSOLIC ACID	2	192	33793	16993643	0.05657943756083441	0.010416666666666666	-0.734929858991221
DRUG_1540:ISONICOTINIC ACID	1	2083	33793	16993643	0.9841812716769198	0.00048007681228996637	-3.311764366385742
DRUG_1582:Ro31-8220	3	98	33793	16993643	0.001038526534465418	0.030612244897959183	1.469477581743249
DRUG_1616:ACACETIN	1	35	33793	16993643	0.06729770210407682	0.02857142857142857	-0.37206827973982337
DRUG_1626:MANGOSTIN	1	20	33793	16993643	0.039028916396934725	0.05	0.10758351068645577
DRUG_1685:GALANGIN	2	78	33793	16993643	0.010742711600080166	0.02564102564102564	0.37782147619893003
DRUG_1693:Cyproterone	4	1669	33793	16993643	0.42391084574085436	0.002396644697423607	-2.2476708734673916
DRUG_1706:Coenzyme A	271	7717	33793	16993643	1.6976772913885493e-231	0.035117273551898406	229.3156656511764
DRUG_1771:NM-3	1	349	33793	16993643	0.5007797493445834	0.0028653295128939827	-2.242472185408913
DRUG_1790:apamin	2	1448	33793	16993643	0.7824227636815082	0.0013812154696132596	-2.753180043454009
DRUG_1805:SB 203580	10	525	33793	16993643	1.5355323379218542e-07	0.01904761904761905	5.09358172958693
DRUG_1825:MCP-1	247	3133	33793	16993643	5.4558325178064013e-297	0.07883817427385892	295.159875528421
DRUG_1826:1-METHYLXANTHINE	1	1570	33793	16993643	0.9560763400353499	0.0006369426751592356	-3.176392223275748
DRUG_1832:TOCOTRIENOL	5	163	33793	16993643	2.1581432527363435e-05	0.03067484662576687	3.1527021311291654
DRUG_1849:DIZOCILPINE	1	1083	33793	16993643	0.884193075880054	0.0009233610341643582	-2.981175566246455
DRUG_1878:Bile acid	111	5672	33793	16993643	1.8205310162651702e-69	0.01956981664315938	67.03138867423262
DRUG_1881:I-BOP	1	57	33793	16993643	0.10726130698304738	0.017543859649122806	-0.786317940226328
DRUG_1915:ALLOPREGNANOLONE	1	404	33793	16993643	0.5525499832022064	0.0024752475247524753	-2.3487529351547374
DRUG_1925:FIG 1	6	894	33793	16993643	0.009728830978949828	0.006711409395973154	-0.16124692678002983
DRUG_1926:Phorbol 12-myristate	57	7468	33793	16993643	6.27278223390006e-17	0.0076325656132833425	14.085210335576937
DRUG_1927:Minoxidil	2	896	33793	16993643	0.5319524592263014	0.002232142857142857	-2.37715083498068
DRUG_1928:Charybdotoxin	4	1265	33793	16993643	0.24564289525555777	0.0031620553359683794	-1.890334741710575
DRUG_1935:Troglitazone	65	1176	33793	16993643	2.051818406010662e-69	0.055272108843537414	67.4303671135299
DRUG_1942:acetyl-podocarpic dimer	1	1	33793	16993643	0.0019885671365918517	1.0	2.7014597420885216
DRUG_2024:Pinacidil	2	732	33793	16993643	0.42737366125291726	0.00273224043715847	-2.1942888387746535
DRUG_2026:DARGLITAZONE	2	13	33793	16993643	0.0003039698351788241	0.15384615384615385	2.7042561553581956
DRUG_2048:isobutyric acid	2	301	33793	16993643	0.12129414603623476	0.006644518272425249	-1.2613763411467278
DRUG_2067:SB-435495	1	2	33793	16993643	0.003973179990712555	0.5	2.0998317646764155
DRUG_2074:BUTAPROST	1	168	33793	16993643	0.28424227092966003	0.005952380952380952	-1.6789979459801443
DRUG_2083:chelerythrine	6	1150	33793	16993643	0.029126386160366228	0.0052173913043478265	-0.7468331931018239
DRUG_2093:L-NAME	47	6003	33793	16993643	1.2285866339849515e-14	0.007829418624021322	11.80432372833841
DRUG_2137:oleoyl-CoA	1	169	33793	16993643	0.2856656065794324	0.005917159763313609	-1.6837446601804866
DRUG_2181:Staurosporine	22	4815	33793	16993643	0.0003926265452014121	0.004569055036344756	1.0658467307640667
DRUG_2190:YM-750	1	2	33793	16993643	0.003973179990712555	0.5	2.0998317646764155
DRUG_2198:Bezafibrate	42	732	33793	16993643	3.863510743902038e-46	0.05737704918032787	44.17175608504243
DRUG_2211:ANDROSTERONE	3	667	33793	16993643	0.1488439029801351	0.004497751124437781	-1.5197356287519177
DRUG_2265:Statin	310	2567	33793	16993643	0.0	0.12076353720296065	322.0871211726146
DRUG_2272:Dihydrotestosterone	16	5086	33793	16993643	0.05260120726084365	0.0031458906802988595	-1.2232520850315316
DRUG_2307:Bisindolylmaleimide-I	2	359	33793	16993643	0.16054848849775566	0.005571030640668524	-1.4596706741206642
DRUG_2308:carbocyclic thromboxane A2	1	48	33793	16993643	0.0911237935499083	0.020833333333333332	-0.6408730288186444
DRUG_2342:GM6001	2	117	33793	16993643	0.02307083725771436	0.017094017094017096	-0.1302192217566005
DRUG_2350:Torcetrapib	5	20	33793	16993643	4.701297323488639e-10	0.25	8.725722290590097
DRUG_2367:Phenobarbital	6	9191	33793	16993643	0.9997394538190438	0.0006528125340006528	-3.1850983472079704
DRUG_2385:RGD	14	2260	33793	16993643	0.00024346706602821418	0.006194690265486726	1.4055793743459404
DRUG_2432:Neovastat	1	26	33793	16993643	0.05043781537227325	0.038461538461538464	-0.11772961555636519
DRUG_2441:Simvastatin	210	2341	33793	16993643	8.722569506068195e-265	0.0897052541648868	263.0121734422142
DRUG_2452:zoxazolamine	1	164	33793	16993643	0.2785204410183356	0.006097560975609756	-1.6597009222278092
DRUG_2458:PYROGALLOL	4	496	33793	16993643	0.01804019922674884	0.008064516129032258	-0.34966301452114634
DRUG_2516:iberiotoxin	2	643	33793	16993643	0.3656945071223393	0.003110419906687403	-2.070299414370575
DRUG_2538:ETIOCHOLANOLONE	1	217	33793	16993643	0.3507590974715506	0.004608294930875576	-1.8814686777840115
DRUG_2553:trimethylamine	1	856	33793	16993643	0.8180367946349639	0.0011682242990654205	-2.845246603003178
DRUG_2558:Meprobamate	2	998	33793	16993643	0.5900821521177331	0.002004008016032064	-2.4690130246006294
DRUG_2574:Amphetamine	1	10545	33793	16993643	0.9999999643525666	9.48316737790422e-05	-4.0230465685940215
DRUG_2618:LOTRAFIBAN	1	16	33793	16993643	0.03134693550929461	0.0625	0.29968492692870674
DRUG_2645:9-hydroxyoctadecadienoic acid	4	17	33793	16993643	3.6448262719261753e-08	0.23529411764705882	6.809934237142581
DRUG_2650:CI-976	6	32	33793	16993643	5.35819432054639e-11	0.1875	9.543982812360284
DRUG_2686:T-686	1	4	33793	16993643	0.007930574287473105	0.25	1.4986353710580973
DRUG_2710:Piperazine	3	2555	33793	16993643	0.8822538761407202	0.0011741682974559687	-2.875863224839554
DRUG_2730:SQ-29548	3	165	33793	16993643	0.004547826577655109	0.01818181818181818	0.6018334151328528
DRUG_2740:U0126	8	1176	33793	16993643	0.002825436504953552	0.006802721088435374	0.38159711325625256
DRUG_2761:isocarbacyclin	1	30	33793	16993643	0.05796839809875891	0.03333333333333333	-0.24031255394360085
DRUG_2765:Amiodarone	4	4538	33793	16993643	0.9792323673301335	0.0008814455707360071	-3.0456902603334606
DRUG_2783:Mevastatin	4	110	33793	16993643	7.629095666147447e-05	0.03636363636363636	2.678194245341813
DRUG_2820:Alpha 1-PI	1	268	33793	16993643	0.41343437546251033	0.0037313432835820895	-2.0445413777206793
DRUG_2835:Antiarrhythmics	1	385	33793	16993643	0.5353027537463513	0.0025974025974025974	-2.314060207029367
DRUG_2845:F-1394	5	11	33793	16993643	1.4219831473665776e-11	0.45454545454545453	10.504682869794644
DRUG_2869:Benzenesulfonyl	2	147	33793	16993643	0.03509009350536974	0.013605442176870748	-0.4114718645755202
DRUG_2934:Thenoyltrifluoroacetone	1	103	33793	16993643	0.18537462775858016	0.009708737864077669	-1.2808875166576894
DRUG_2976:PGJ2	18	335	33793	16993643	3.589892009050761e-20	0.05373134328358209	18.17514631371621
DRUG_2997:SCOPOLETIN	1	165	33793	16993643	0.2799551824117737	0.006060606060606061	-1.6645724555948436
DRUG_2998:Oxandrolone	1	240	33793	16993643	0.37981322209172463	0.004166666666666667	-1.9597813210739623
DRUG_3082:HMG-CoA reductase inhibitor	92	727	33793	16993643	2.6555217813170885e-131	0.1265474552957359	129.67810354851446
DRUG_3090:MK-886	1	224	33793	16993643	0.3597428632971684	0.004464285714285714	-1.906240205344745
DRUG_3153:ONO-3708	1	97	33793	16993643	0.17558694840323213	0.010309278350515464	-1.2312639653857897
DRUG_3157:Fluvastatin	108	764	33793	16993643	2.5684576096665885e-159	0.14136125654450263	157.74065799447396
DRUG_3188:Magnesium	87	21436	33793	16993643	1.5742442775906119e-09	0.004058593021086024	6.41130338093919
DRUG_3214:Lovastatin	122	1719	33793	16993643	5.775663584832762e-142	0.07097149505526469	140.0894820650469
DRUG_3270:Clofibrate	39	2027	33793	16993643	2.8833281170852153e-25	0.019240256536753823	22.824316791272672
DRUG_3309:Nonsteroidal anti-inflammatory drugs (NSAIDs)	2	600	33793	16993643	0.3349626833914253	0.0033333333333333335	-2.0021176817568276
DRUG_3315:Nateglinide	1	156	33793	16993643	0.2669392656657427	0.00641025641025641	-1.6195370597691554
DRUG_3335:INO-1001	1	21	33793	16993643	0.04093987596050654	0.047619047619047616	0.06563418276150768
DRUG_3354:Rottlerin	3	325	33793	16993643	0.027785224871629273	0.009230769230769232	-0.4785760222308
DRUG_3361:NAFAZATROM	1	83	33793	16993643	0.1522892377568777	0.012048192771084338	-1.1017473053119087
DRUG_3364:N-Omega-Hydroxy-L-Arginine	1	54	33793	16993643	0.10191422931884146	0.018518518518518517	-0.740628584489125
DRUG_3375:Hydroquinone	4	1617	33793	16993643	0.40098194337907794	0.0024737167594310453	-2.209774844920841
DRUG_3418:Phenylbutyrate	1	205	33793	16993643	0.3350640449983345	0.004878048780487805	-1.8368816881849697
DRUG_3420:Cyclic Guanosine Monophosphate	22	1648	33793	16993643	7.703501771339113e-12	0.013349514563106795	9.238777286696031
DRUG_3431:PJ34	1	46	33793	16993643	0.08749825013141033	0.021739130434782608	-0.6047571993796397
DRUG_3483:LPA	37	1166	33793	16993643	1.4700239889345098e-31	0.03173241852487135	29.33417875170067
DRUG_3519:L-NIL	1	171	33793	16993643	0.28850381450737284	0.005847953216374269	-1.6931476700279302
DRUG_3524:Nicotinamide-Adenine-Dinucleotide	32	3920	33793	16993643	6.507759880212125e-11	0.00816326530612245	8.098432391100813
DRUG_3546:GLYCYRRHIZIN	1	543	33793	16993643	0.660704654102269	0.001841620626151013	-2.5548071956431384
DRUG_3564:Ketamine	1	6252	33793	16993643	0.9999960053739952	0.0001599488163787588	-3.796017234499653
DRUG_3577:SB-203347	1	11	33793	16993643	0.021658045198678942	0.09090909090909091	0.6229880591239547
DRUG_3613:Fenofibrate	83	751	33793	16993643	1.598830291771376e-113	0.11051930758988016	111.83963578747228
DRUG_3628:COOH	5	5106	33793	16993643	0.9736443378954588	0.0009792401096748924	-2.9975111487421593
DRUG_3640:BAICALEIN	1	305	33793	16993643	0.45508321675421864	0.003278688524590164	-2.142390658581075
DRUG_3642:Milrinone	1	875	33793	16993643	0.8247905707306016	0.001142857142857143	-2.858351740332841
DRUG_3660:Aspirin	253	16696	33793	16993643	6.899774746365811e-131	0.015153330138955439	128.3416731723532
DRUG_3661:Fibrates	122	696	33793	16993643	5.504459555767392e-192	0.1752873563218391	190.50303590598892
DRUG_3686:L-NMMA	34	1811	33793	16993643	6.58053972679565e-22	0.018774157923799006	19.455298951418765
DRUG_3744:Epoprostenol	4	390	33793	16993643	0.008093275460378711	0.010256410256410256	0.10287106213619723
DRUG_3758:PGF2alpha	7	1100	33793	16993643	0.007177560696123558	0.006363636363636364	-0.052271518883752144
DRUG_3763:Flutamide	2	1325	33793	16993643	0.7395929381311608	0.0015094339622641509	-2.690178638333798
DRUG_3765:Aminophylline	1	2102	33793	16993643	0.9847684871405123	0.0004757373929590866	-3.3159668542962737
DRUG_3769:Cerivastatin	28	403	33793	16993643	1.2278053269563634e-33	0.06947890818858561	31.752723471922646
DRUG_3773:L-aspartic acid	2	500	33793	16993643	0.2621358965204238	0.004	-1.8164665053655962
DRUG_3798:Alprostadil	2	238	33793	16993643	0.08205572646289187	0.008403361344537815	-0.9896558561594981
DRUG_3812:NS-8	1	20	33793	16993643	0.039028916396934725	0.05	0.10758351068645577
DRUG_3829:Iloprost	10	1182	33793	16993643	0.00016708206106225604	0.008460236886632826	1.7044526995331921
DRUG_3830:eicosatetranoic acid	2	13	33793	16993643	0.0003039698351788241	0.15384615384615385	2.7042561553581956
DRUG_3846:KRP-297	1	10	33793	16993643	0.019708668926299033	0.1	0.705342705882092
DRUG_3859:U46619	16	1340	33793	16993643	2.3848145326712095e-08	0.011940298507462687	5.699560574738665
DRUG_3892:APIGENIN	6	394	33793	16993643	0.00016022543564556135	0.015228426395939087	1.9779235674737163
DRUG_3898:DEOXYCYTIDINE	1	2532	33793	16993643	0.9935290401840622	0.00039494470774091627	-3.400644267111604
DRUG_3958:KAEMPFEROL	5	466	33793	16993643	0.002616856988747143	0.01072961373390558	0.6128040985541174
DRUG_3966:TG-C	1	11	33793	16993643	0.021658045198678942	0.09090909090909091	0.6229880591239547
DRUG_3967:RWJ-58259	1	4	33793	16993643	0.007930574287473105	0.25	1.4986353710580973
DRUG_3986:Fasudil	4	98	33793	16993643	4.8649643260322254e-05	0.04081632653061224	2.9237542556280456
DRUG_3988:Glitazone	3	33	33793	16993643	4.1024235262010074e-05	0.09090909090909091	3.3455668207798905
DRUG_4058:Lanosterol	2	553	33793	16993643	0.3008894962377523	0.003616636528028933	-1.9201021628437247
DRUG_4062:Seratrodast	1	30	33793	16993643	0.05796839809875891	0.03333333333333333	-0.24031255394360085
DRUG_4066:2'-Deoxyuridine	10	3636	33793	16993643	0.19340750986029825	0.0027502750275027505	-1.847097207934793
DRUG_4089:27-hydroxycholesterol	11	88	33793	16993643	5.339557792119712e-17	0.125	15.36940472159645
DRUG_4123:3-aminobenzamide	1	607	33793	16993643	0.701290402466431	0.0016474464579901153	-2.62908658646286
DRUG_4158:Adenosine-5'-Diphosphate	6	763	33793	16993643	0.004652946042302396	0.007863695937090432	0.22789869614440983
DRUG_4179:N6-CYCLOPENTYLADENOSINE	1	427	33793	16993643	0.5725740199595548	0.00234192037470726	-2.388259513429118
DRUG_4182:Avasimibe	9	30	33793	16993643	6.69304650953263e-18	0.3	16.651497411822362
DRUG_4188:Thiazolidinedione	34	714	33793	16993643	6.051848799647771e-35	0.047619047619047616	32.89589263626175
DRUG_4197:Glipizide	2	421	33793	16993643	0.20457306698811856	0.004750593824228029	-1.6341005563885873
DRUG_4287:DL-3	3	182	33793	16993643	0.005963267705718679	0.016483516483516484	0.4415655604063413
DRUG_4297:Cholic Acid	33	1248	33793	16993643	7.563251053722351e-26	0.026442307692307692	23.543590837972914
DRUG_4320:Pravastatin	219	1743	33793	16993643	2.427437852414496e-309	0.12564543889845095	307.7139986078726
DRUG_4332:NTE-122	1	7	33793	16993643	0.013837204678904116	0.14285714285714285	1.0138535949474539
DRUG_4340:FR167653	1	96	33793	16993643	0.17394426833852655	0.010416666666666666	-1.2226813558618306
DRUG_4359:Indapamide	4	573	33793	16993643	0.02860587040892262	0.006980802792321117	-0.6125497974952137
DRUG_4366:deoxycorticosterone	9	2358	33793	16993643	0.049481752156962364	0.003816793893129771	-1.1127463609879706
DRUG_4369:447C88	1	4	33793	16993643	0.007930574287473105	0.25	1.4986353710580973
DRUG_4393:Bicuculline	1	4675	33793	16993643	0.9999091482108418	0.000213903743315508	-3.669742156985382
DRUG_4404:Antiandrogens	1	632	33793	16993643	0.7157920089951891	0.0015822784810126582	-2.6555039239587988
DRUG_4436:VULM-1457	1	1	33793	16993643	0.0019885671365918517	1.0	2.7014597420885216
DRUG_4442:Heme	89	12756	33793	16993643	6.212923750924662e-23	0.006977108811539668	20.050379472374907
DRUG_4464:ATORVASTATIN	187	1472	33793	16993643	2.4233122790159046e-265	0.12703804347826086	263.71952441363374
DRUG_4465:SULFASALAZINE	3	1127	33793	16993643	0.38835531543676605	0.0026619343389529724	-2.1640319150658924
DRUG_4476:METHOTREXATE	5	16440	33793	16993643	0.9999999888230021	0.00030413625304136254	-3.516931804013904
DRUG_4477:MELATONIN	11	9534	33793	16993643	0.9813962769882537	0.0011537654709460876	-2.9297268685471014
DRUG_4489:ACACETIN	1	35	33793	16993643	0.06729770210407682	0.02857142857142857	-0.37206827973982337
DRUG_4492:ACETAMINOPHEN	5	4367	33793	16993643	0.9336063237714836	0.001144950767117014	-2.911376972321177
DRUG_4493:ADRIAMYCIN	3	8614	33793	16993643	0.9999940638581665	0.0003482702577199907	-3.458081034665625
DRUG_4494:GINKGO	7	1250	33793	16993643	0.013694723024568374	0.0056	-0.38836522607753743
DRUG_4495:LYCOPENE	30	946	33793	16993643	6.870368915916902e-26	0.03171247357293869	23.664250060465697
DRUG_4497:FADROZOLE	1	130	33793	16993643	0.22800103407860903	0.007692307692307693	-1.47188016901613
DRUG_4498:SPIRONOLACTONE	2	2152	33793	16993643	0.9270805248314815	0.0009293680297397769	-2.998929729284079
DRUG_4499:STREPTOZOCIN	4	765	33793	16993643	0.06814534508735923	0.00522875816993464	-1.1150376389645282
DRUG_4500:SAQUINAVIR	3	845	33793	16993643	0.23751006668822552	0.0035502958579881655	-1.8254174758308988
DRUG_4501:CARBENOXOLONE	1	536	33793	16993643	0.6559436787770406	0.0018656716417910447	-2.546031340887915
DRUG_4504:MARIMASTAT	2	118	33793	16993643	0.023438101826969978	0.01694915254237288	-0.14077444836306707
DRUG_4505:LISINOPRIL	6	1288	33793	16993643	0.046061480218281395	0.004658385093167702	-0.9951025028533005
DRUG_4507:CGS-27023A	2	18	33793	16993643	0.0005923154489817369	0.1111111111111111	2.27320443034921
DRUG_4508:PRAVASTATIN	219	1743	33793	16993643	2.427437852414496e-309	0.12564543889845095	307.7139986078726
DRUG_4514:CHLORTHALIDONE	9	615	33793	16993643	5.3997975826818025e-06	0.014634146341463415	3.4329899135394566
DRUG_4517:BATIMASTAT	2	174	33793	16993643	0.047530374057004575	0.011494252873563218	-0.6164904847600794
DRUG_4526:ABIETIC ACID	1	74	33793	16993643	0.1369656541176372	0.013513513513513514	-1.0058433956666024
DRUG_4532:GW7845	4	16	33793	16993643	2.791657205622078e-08	0.25	6.952077919522729
DRUG_4535:ROTENONE	5	1151	33793	16993643	0.08224732997156585	0.004344048653344918	-1.2772271274667002
DRUG_4536:FARGLITAZAR	1	4	33793	16993643	0.007930574287473105	0.25	1.4986353710580973
DRUG_4537:ROSIGLITAZONE	46	942	33793	16993643	3.4957069147728467e-47	0.04883227176220807	45.145171915290355
DRUG_4538:TETRADECYLTHIOACETIC ACID	1	67	33793	16993643	0.12485605110697771	0.014925373134328358	-0.9224843978358273
DRUG_4540:PIOGLITAZONE	28	758	33793	16993643	4.7136451604433987e-26	0.036939313984168866	23.89413193964356
DRUG_4541:CIGLITAZONE	14	237	33793	16993643	1.363881557838853e-16	0.05907172995780591	14.636603032698456
