target	targ_and_kp	targ_tot	kp_tot	db_tot	fet_p_value	targ_and_kp_ratio	prediction_score
DRUG_534:NOREPINEPHRINE	26	30713	7275	20749320	5.7573051330911194e-05	0.0008465470647608504	1.1674318608541898
DRUG_549:FISETIN	1	167	7275	20749320	0.056881195594480766	0.005988023952095809	-0.9776851874668417
DRUG_580:PROTOPORPHYRIN	1	4143	7275	20749320	0.7661306830963404	0.0002413709872073377	-3.5016177892322586
DRUG_594:RALOXIFENE	1	1777	7275	20749320	0.46376176080289	0.0005627462014631402	-2.915982364093166
DRUG_613:PROPRANOLOL	1	17761	7275	20749320	0.998032423120449	5.6303136084679915e-05	-4.248612064731571
DRUG_616:ISOPROTERENOL	2	12580	7275	20749320	0.9343665009317312	0.0001589825119236884	-3.7691679050923477
DRUG_626:ATENOLOL	2	3934	7275	20749320	0.40104078423874806	0.0005083884087442806	-2.8969929007918083
DRUG_627:TIMOLOL	1	2481	7275	20749320	0.5810809109721149	0.00040306328093510683	-3.158863372982975
DRUG_636:SOTALOL	1	1682	7275	20749320	0.4455949972313119	0.0005945303210463733	-2.8747662977590025
DRUG_645:CARVEDILOL	2	1706	7275	20749320	0.12126305751155354	0.0011723329425556857	-2.0146775454512276
DRUG_656:BISOPROLOL	1	658	7275	20749320	0.20606051640749096	0.001519756838905775	-2.132220677488858
DRUG_668:AMIODARONE	1	5600	7275	20749320	0.8597104256027259	0.00017857142857142857	-3.682540220412224
DRUG_683:DOPAMINE	4	67120	7275	20749320	0.9999997500456655	5.959475566150179e-05	-4.22479184793888
DRUG_703:CYCLOPHOSPHAMIDE	2	25390	7275	20749320	0.9986597760487474	7.877116975187081e-05	-4.103050262954427
DRUG_705:FLUOROURACIL	3	19655	7275	20749320	0.9679156936655166	0.00015263291783261258	-3.802189324949017
DRUG_716:CEFMETAZOLE	1	406	7275	20749320	0.13270454333408574	0.0024630541871921183	-1.7314118254027884
DRUG_718:CEPHRADINE	1	333	7275	20749320	0.11021535859509084	0.003003003003003003	-1.56468635150966
DRUG_720:FUROSEMIDE	3	6303	7275	20749320	0.37996321602324346	0.00047596382674916705	-2.9021676073086287
DRUG_723:LATANOPROST	1	1009	7275	20749320	0.2980127471732573	0.0009910802775024777	-2.4781260071876794
DRUG_725:LOSARTAN	4	4950	7275	20749320	0.09852006911370603	0.0008080808080808081	-2.0860699154386344
DRUG_749:CAPTOPRIL	3	8139	7275	20749320	0.5433096717705058	0.00036859565057132326	-3.1684972299920293
DRUG_757:CYCLOSPORINE	1	18004	7275	20749320	0.9981932798637491	5.554321261941791e-05	-4.254583646005806
DRUG_762:DEXAMETHASONE	2	29326	7275	20749320	0.9996164806231175	6.819886789879289e-05	-4.166056242275271
DRUG_764:INDOMETHACIN	2	22619	7275	20749320	0.9968027710231785	8.842123878155533e-05	-4.052052641538694
DRUG_784:MEMANTINE	1	1213	7275	20749320	0.34647964379240415	0.0008244023083264633	-2.623538525100617
DRUG_793:KETAMINE	2	8079	7275	20749320	0.7745292160787628	0.00024755539051862855	-3.4953654169284287
DRUG_812:SODIUM CHLORIDE	3	6483	7275	20749320	0.3968208936891505	0.00046274872744099955	-2.933249297741932
DRUG_818:CITALOPRAM	1	2467	7275	20749320	0.5790189625640966	0.00040535062829347385	-3.154861936364145
DRUG_819:ASPIRIN	6	22526	7275	20749320	0.7994318714322739	0.0002663588741898251	-3.477314287942739
DRUG_820:FINASTERIDE	447	1294	7275	20749320	0.0	0.3454404945904173	322.54355859425107
DRUG_821:DUTASTERIDE	101	230	7275	20749320	8.40436727318035e-283	0.4391304347826087	281.7180885148271
DRUG_823:DIAZOXIDE	1	1771	7275	20749320	0.4626322201493688	0.000564652738565782	-2.9134544372377134
DRUG_860:IBUPROFEN	2	5802	7275	20749320	0.6032750498531434	0.0003447087211306446	-3.2430630930132005
DRUG_863:THROMBIN	5	24343	7275	20749320	0.9273204022841212	0.00020539785564638706	-3.654633909694665
DRUG_865:MEDROXYPROGESTERONE ACETATE	2	3341	7275	20749320	0.3270283101170561	0.000598623166716552	-2.737431830173983
DRUG_877:ACETAMINOPHEN	1	6142	7275	20749320	0.884000235173022	0.00016281341582546403	-3.734762192656698
DRUG_879:PROPOFOL	1	9628	7275	20749320	0.9658530601455735	0.0001038637307852098	-3.968447141743168
DRUG_886:THIOPENTAL	1	2650	7275	20749320	0.6051893444341373	0.0003773584905660377	-3.205137146734429
DRUG_893:OXAZEPAM	1	780	7275	20749320	0.2393119140593169	0.001282051282051282	-2.27105892303989
DRUG_912:LORAZEPAM	2	1890	7275	20749320	0.14290940452202605	0.0010582010582010583	-2.1304926181093857
DRUG_922:ISOFLURANE	2	6651	7275	20749320	0.6765443284267756	0.00030070666065253347	-3.3521532098080633
DRUG_930:DIAZEPAM	2	11055	7275	20749320	0.8990079299254019	0.00018091361374943465	-3.6962922738045085
DRUG_943:PENTOBARBITAL	1	8051	7275	20749320	0.9406221540718189	0.00012420817289777666	-3.8792650299252665
DRUG_953:PICROTOXIN	1	2886	7275	20749320	0.6365521197389371	0.0003465003465003465	-3.2641302954515075
DRUG_967:SODIUM NITROPRUSSIDE	6	8691	7275	20749320	0.08867158567521027	0.0006903693476009665	-2.1087029743723598
DRUG_968:NITRIC OXIDE	51	80983	7275	20749320	8.096959016272887e-05	0.0006297618018596496	0.8908543739619139
DRUG_969:ISOSORBIDE DINITRATE	1	1757	7275	20749320	0.4599872915694581	0.0005691519635742744	-2.9075175947475236
DRUG_986:HYDROMORPHONE	1	529	7275	20749320	0.16931914912008916	0.001890359168241966	-1.95216174938158
DRUG_992:TRAMADOL	1	1707	7275	20749320	0.4504345707979869	0.0005858230814294083	-2.8858652362853507
DRUG_995:MORPHINE	1	27664	7275	20749320	0.9999390836072429	3.6148062463851935e-05	-4.441888519470791
DRUG_1008:OXYCODONE	1	753	7275	20749320	0.23207510380197127	0.0013280212483399733	-2.2424235295762425
DRUG_1035:ALCOHOL	41	95402	7275	20749320	0.11303779960292934	0.00042976038238192073	-2.4199973175289036
DRUG_1065:TADALAFIL	33	618	7275	20749320	4.4456628474024754e-60	0.05339805825242718	58.07958894143843
DRUG_1067:ZAPRINAST	1	567	7275	20749320	0.1803153903625581	0.001763668430335097	-2.0096158553007193
DRUG_1068:HEPARIN	13	43592	7275	20749320	0.7555607924419151	0.0002982198568544687	-3.4037328560159357
DRUG_1069:GENTAMICIN	2	10311	7275	20749320	0.8759036220632719	0.0001939676074095626	-3.6547271134468344
DRUG_1077:ADENOSINE DIPHOSPHATE	3	4087	7275	20749320	0.17448426934841882	0.0007340347443112308	-2.3760396621775186
DRUG_1078:ADENOSINE	25	62825	7275	20749320	0.2900638314854729	0.0003979307600477517	-2.8626860679104027
DRUG_1079:SPERMINE	2	4405	7275	20749320	0.45699186415482085	0.0004540295119182747	-3.002824385460021
DRUG_1080:ADENOSINE TRIPHOSPHATE	7	9049	7275	20749320	0.04291365447334873	0.0007735661399049619	-1.7440980482834263
DRUG_1081:TESTOSTERONE	403	39547	7275	20749320	0.0	0.01019040635193567	321.0133768497001
DRUG_1082:VASOACTIVE INTESTINAL PEPTIDE	2	5370	7275	20749320	0.5614192551176058	0.00037243947858472997	-3.1782315936811973
DRUG_1089:WARFARIN	5	8736	7275	20749320	0.1953631708312104	0.0005723443223443224	-2.5331853164753806
DRUG_1090:ESTRADIOL	139	42753	7275	20749320	2.8487035403170688e-83	0.0032512338315439852	80.05740095014295
DRUG_1092:INSULIN	106	177924	7275	20749320	2.73886143646742e-07	0.0005957599874103549	3.337501270524583
DRUG_1093:LITHIUM	2	18402	7275	20749320	0.9882795802888654	0.00010868383871318335	-3.958714852820591
DRUG_1095:PALIPERIDONE	1	132	7275	20749320	0.04523428617254879	0.007575757575757576	-0.7760416724536991
DRUG_1109:SPERMIDINE	2	3799	7275	20749320	0.3844961831900593	0.0005264543300868649	-2.8635313309027715
DRUG_1113:PACLITAXEL	1	10646	7275	20749320	0.9761088122436069	9.393199323689649e-05	-4.016684695408028
DRUG_1122:ESTRADIOL BENZOATE	2	2115	7275	20749320	0.1703479323389817	0.0009456264775413711	-2.2556172425731047
DRUG_1157:GLIPIZIDE	1	521	7275	20749320	0.16698541679150508	0.0019193857965451055	-1.9395162681984552
DRUG_1172:LIDOCAINE	9	10077	7275	20749320	0.010411681410373493	0.0008931229532598987	-1.0666096196777515
DRUG_1204:TETRACAINE	1	1077	7275	20749320	0.31455507821887885	0.0009285051067780873	-2.5299124041832872
DRUG_1218:TETRODOTOXIN	1	8811	7275	20749320	0.9545187064415663	0.00011349449551696743	-3.9248096452605092
