target	targ_and_kp	targ_tot	kp_tot	db_tot	fet_p_value	targ_and_kp_ratio	prediction_score
DRUG_47:Celastrol	1	15	66032	16993643	0.056726382752826134	0.06666666666666667	0.07012364996860465
DRUG_648:CELASTROL	1	15	66032	16993643	0.056726382752826134	0.06666666666666667	0.07012364996860465
DRUG_114:Aminoguanidine	14	1766	66032	16993643	0.010814233066428966	0.007927519818799546	-0.13485838874126377
DRUG_145:EG-10	1	20	66032	16993643	0.07491086635405661	0.05	-0.1755748154370398
DRUG_642:PENTOXIFYLLINE	17	2332	66032	16993643	0.011633867823974832	0.007289879931389366	-0.20300375004311122
DRUG_566:CALCIMYCIN	2	92	66032	16993643	0.050215326877543466	0.021739130434782608	-0.36359412576679984
DRUG_626:ACITRETIN	4	363	66032	16993643	0.05456182856025257	0.011019283746556474	-0.6947355503477797
DRUG_643:THYROGLOBULIN	28	5002	66032	16993643	0.039200332406732485	0.005597760895641743	-0.8452754057716398
DRUG_602:CLOTRIMAZOLE	7	904	66032	16993643	0.06588694802749814	0.007743362831858407	-0.9298697813670518
DRUG_623:EPOETIN ALFA	4	437	66032	16993643	0.09251584892410922	0.009153318077803204	-1.0046375839023336
