target	targ_and_kp	targ_tot	kp_tot	db_tot	fet_p_value	targ_and_kp_ratio	prediction_score
DRUG_456:ERYTHROMYCIN	5	7437	40350	16993643	0.99989141176478	0.000672314105149926	-3.1723806153194527
DRUG_457:SIROLIMUS	9	1216	40350	16993643	0.002930435075532966	0.007401315789473684	0.4023768305731026
DRUG_460:GENTAMICIN	2	8559	40350	16993643	0.9999999245873089	0.00023367215796237878	-3.631392997961441
DRUG_462:HYDROXYCHLOROQUINE	32	803	40350	16993643	3.1680080983887744e-28	0.039850560398505604	26.09964814993404
DRUG_478:ANAKINRA	4	127	40350	16993643	0.0002602566550971429	0.031496062992125984	2.082854426579398
DRUG_479:NAPROXEN	7	2366	40350	16993643	0.3324983295167896	0.0029585798816568047	-2.0507061680116268
DRUG_480:TACROLIMUS	91	3970	40350	16993643	1.2268797536363677e-56	0.02292191435768262	54.27144888590454
DRUG_481:ROFECOXIB	3	1043	40350	16993643	0.4502988776955913	0.0028763183125599234	-2.1946639182553684
DRUG_482:ILODECAKIN	1	1	40350	16993643	0.0023744173040124213	1.0	2.6244429513868632
DRUG_483:AMOXICILLIN	4	3375	40350	16993643	0.9581921714325692	0.0011851851851851852	-2.9076664041275144
DRUG_485:MESALAMINE	2	195	40350	16993643	0.07901461083161894	0.010256410256410256	-0.8867120211261685
DRUG_488:CYCLOSPORINE	333	14108	40350	16993643	2.7683026155621455e-206	0.0236036291465835	203.93076521945548
DRUG_490:CLARITHROMYCIN	2	2759	40350	16993643	0.9892779034982928	0.0007249003262051468	-3.135040013603589
DRUG_491:ACYCLOVIR	11	3752	40350	16993643	0.2830887533213136	0.002931769722814499	-1.9847927604080193
DRUG_492:RITUXIMAB	127	1571	40350	16993643	1.981720210703857e-145	0.08084022915340547	143.61058519733322
DRUG_494:ZIDOVUDINE	13	4283	40350	16993643	0.22455174514543885	0.0030352556619192153	-1.8691211567015102
DRUG_495:LISOFYLLINE	5	56	40350	16993643	2.605667513378434e-07	0.08928571428571429	5.534862978968331
DRUG_496:IMATINIB MESYLATE	4	871	40350	16993643	0.155161532270976	0.004592422502870264	-1.5287422234292192
DRUG_497:THALIDOMIDE	27	2874	40350	16993643	4.040476730985781e-09	0.009394572025052192	6.366444390343814
DRUG_498:ASPIRIN	73	16696	40350	16993643	1.2730268543537452e-06	0.004372304743651174	3.535872858921081
DRUG_504:WORTMANNIN	3	3314	40350	16993643	0.9848554872505384	0.0009052504526252263	-3.036603758344461
DRUG_505:STREPTOZOCIN	18	765	40350	16993643	1.1013976630493386e-12	0.023529411764705882	10.32966691929149
DRUG_506:METHOTREXATE	146	16440	40350	16993643	1.783977265085351e-39	0.008880778588807786	36.69706172713161
DRUG_509:RESERPINE	4	7309	40350	16993643	0.9999703227455419	0.0005472704884389109	-3.2617850816969076
DRUG_511:METRONIDAZOLE	3	4964	40350	16993643	0.9993812872417963	0.0006043513295729251	-3.218441731410803
DRUG_512:IFOSFAMIDE	1	2772	40350	16993643	0.998626314544225	0.00036075036075036075	-3.4421962317914234
DRUG_516:LEVOFLOXACIN	2	1399	40350	16993643	0.8443789443814167	0.0014295925661186562	-2.771325113936019
DRUG_518:IBUDILAST	3	43	40350	16993643	0.00015385098768598218	0.06976744186046512	2.6565525104825327
DRUG_519:GEMFIBROZIL	3	865	40350	16993643	0.3379189593119255	0.003468208092485549	-1.9887074117694086
DRUG_521:INSULIN	2077	134484	40350	16993643	0.0	0.015444216412361322	321.1939512260057
DRUG_526:RIBAVIRIN	38	2895	40350	16993643	1.3103127822954416e-16	0.013126079447322971	14.00076005090473
DRUG_527:ADALIMUMAB	11	186	40350	16993643	1.5768220149677262e-12	0.05913978494623656	10.574097066178144
DRUG_528:FENOFIBRATE	4	751	40350	16993643	0.1057880787988229	0.005326231691078562	-1.2980166757232734
DRUG_530:INFLIXIMAB	47	1585	40350	16993643	5.989641383058756e-35	0.02965299684542587	32.6946677706656
DRUG_532:ETANERCEPT	32	856	40350	16993643	2.2551096109522484e-27	0.037383177570093455	25.219508557772542
DRUG_533:CISPLATIN	4	17994	40350	16993643	0.9999999870588053	0.0002222963209958875	-3.653067719194919
DRUG_535:CLOBETASOL PROPIONATE	4	201	40350	16993643	0.0014465720618023765	0.01990049751243781	1.13852386076025
DRUG_540:PERHEXILINE MALEATE	1	219	40350	16993643	0.40584739837139794	0.0045662100456621	-1.9488068811674704
DRUG_547:EZETIMIBE	1	222	40350	16993643	0.41006968940910066	0.0045045045045045045	-1.9592106437408991
DRUG_548:MEDROXYPROGESTERONE ACETATE	4	2727	40350	16993643	0.8867282563378754	0.0014668133480014668	-2.781415694455979
DRUG_554:PIMOZIDE	2	1115	40350	16993643	0.7420272954390366	0.0017937219730941704	-2.616664752795078
DRUG_565:LORATADINE	2	444	40350	16993643	0.2842096245948754	0.0045045045045045045	-1.7999917554230507
DRUG_574:RITONAVIR	2	1284	40350	16993643	0.8083790849272017	0.001557632398753894	-2.7151500966204205
DRUG_577:APIGENIN	2	394	40350	16993643	0.24050877074534552	0.005076142131979695	-1.6755971447793478
DRUG_582:MEVASTATIN	1	110	40350	16993643	0.2301020631139113	0.00909090909090909	-1.4033131977641582
DRUG_592:MISOPROSTOL	8	1938	40350	16993643	0.0949319370506223	0.0041279669762641896	-1.3616761283029024
DRUG_597:TPCK	1	155	40350	16993643	0.30821077857517215	0.0064516129032258064	-1.6791795207222802
DRUG_602:CLOTRIMAZOLE	1	904	40350	16993643	0.8834089185547109	0.0011061946902654867	-2.902330209888958
DRUG_611:MIFEPRISTONE	2	1099	40350	16993643	0.7348185725330054	0.0018198362147406734	-2.60614782132124
DRUG_616:CARBAMAZEPINE	10	5555	40350	16993643	0.8467203105483014	0.0018001800180018	-2.672424040732795
DRUG_617:CARBOPLATIN	2	4494	40350	16993643	0.9997322202189138	0.0004450378282153983	-3.351486761564295
DRUG_618:GEMCITABINE	1	2719	40350	16993643	0.9984417799230063	0.0003677822728944465	-3.4337319534138047
DRUG_620:TROGLITAZONE	6	1176	40350	16993643	0.06420797772984545	0.00510204081632653	-1.0998450631138117
DRUG_621:MERCAPTOPURINE	24	2256	40350	16993643	2.778987189152855e-09	0.010638297872340425	6.582985601671525
DRUG_622:DEXAMETHASONE	127	23441	40350	16993643	1.5952980220274083e-16	0.005417857599931744	13.530985759360103
DRUG_623:EPOETIN ALFA	2	437	40350	16993643	0.2780941288479214	0.004576659038901602	-1.7836432613972601
DRUG_625:VERAPAMIL	7	11578	40350	16993643	0.9999991591681479	0.0006045949214026602	-3.2185351400477407
DRUG_626:ACITRETIN	2	363	40350	16993643	0.21355445900588887	0.005509641873278237	-1.58838527327562
DRUG_628:HYDROCORTISONE	43	8817	40350	16993643	1.5254032916918616e-05	0.0048769422706135875	2.504762935562682
DRUG_629:OFLOXACIN	2	2579	40350	16993643	0.9844823435535441	0.0007754943776657619	-3.10362927805421
DRUG_631:CEFACLOR	1	832	40350	16993643	0.8616423017336546	0.001201923076923077	-2.855450338491661
DRUG_637:LITHIUM	19	14756	40350	16993643	0.9988413082562674	0.0012876118189211168	-2.8897115404113882
DRUG_639:NICARDIPINE	2	2083	40350	16993643	0.9578833429866443	0.0009601536245799327	-2.998971895489544
DRUG_641:RALOXIFENE	2	1052	40350	16993643	0.7126438918512497	0.0019011406844106464	-2.5738583112590683
DRUG_642:PENTOXIFYLLINE	22	2332	40350	16993643	9.749979496151746e-08	0.009433962264150943	4.985690432341054
DRUG_643:THYROGLOBULIN	809	5002	40350	16993643	0.0	0.16173530587764895	322.2139901816696
DRUG_644:HYDROQUINONE	1	1617	40350	16993643	0.9785961219399398	0.0006184291898577613	-3.1993135102763435
DRUG_645:PRAVASTATIN	3	1743	40350	16993643	0.7818730600653542	0.0017211703958691911	-2.657312381884795
DRUG_646:GLUCOSAMINE	10	4882	40350	16993643	0.7204728902810968	0.0020483408439164277	-2.546215419047514
DRUG_647:MELATONIN	19	9534	40350	16993643	0.8060277341846743	0.0019928676316341514	-2.6068715321109526
DRUG_650:PENTAMIDINE	1	1216	40350	16993643	0.9444698156713026	0.0008223684210526315	-3.060121657790795
DRUG_651:OMEPRAZOLE	2	3586	40350	16993643	0.9981088108456054	0.0005577244841048522	-3.2527581789195663
