target	targ_and_kp	targ_tot	kp_tot	db_tot	fet_p_value	targ_and_kp_ratio	prediction_score
DRUG_579:PD-169316	1	16	15377	16993643	0.014380050314552043	0.0625	0.6381196117357313
DRUG_592:MISOPROSTOL	7	1938	15377	16993643	0.0022114134749206295	0.003611971104231166	0.21307431572576396
DRUG_608:OXYMETHOLONE	1	184	15377	16993643	0.15343808604254844	0.005434782608695652	-1.4507509955632882
DRUG_617:CARBOPLATIN	3	4494	15377	16993643	0.7716473535279162	0.0006675567423230974	-3.062930684415186
DRUG_618:GEMCITABINE	2	2719	15377	16993643	0.7046289684112131	0.000735564545788893	-2.981339705668724
DRUG_620:TROGLITAZONE	9	1176	15377	16993643	1.8122494278466207e-06	0.007653061224489796	3.6256172163879654
DRUG_621:MERCAPTOPURINE	1	2256	15377	16993643	0.8702883498609273	0.0004432624113475177	-3.293002265177446
DRUG_622:DEXAMETHASONE	129	23441	15377	16993643	1.057758624324716e-56	0.005503178192056653	53.71622700043425
DRUG_625:VERAPAMIL	5	11578	15377	16993643	0.9786497665488564	0.00043185351528761444	-3.3552908377345845
DRUG_628:HYDROCORTISONE	51	8817	15377	16993643	2.204012607661464e-24	0.005784280367471929	21.419035260814596
DRUG_629:OFLOXACIN	4	2579	15377	16993643	0.2074571403521338	0.0015509887553315238	-2.1263197379728647
DRUG_632:DIACEREIN	2	42	15377	16993643	0.0006881440895029923	0.047619047619047616	1.840101321210643
DRUG_637:LITHIUM	4	14756	15377	16993643	0.9992107454512158	0.0002710761724044456	-3.5665657509942794
DRUG_642:PENTOXIFYLLINE	2	2332	15377	16993643	0.6231367208053145	0.0008576329331046312	-2.8612818949584837
DRUG_643:THYROGLOBULIN	5	5002	15377	16993643	0.4729120049485528	0.0009996001599360256	-2.674954021850242
DRUG_644:HYDROQUINONE	1	1617	15377	16993643	0.7686684493902798	0.0006184291898577613	-3.094449075378025
DRUG_646:GLUCOSAMINE	24	4882	15377	16993643	6.843248865909117e-11	0.004916018025399427	7.85635113251959
DRUG_647:MELATONIN	5	9534	15377	16993643	0.9312113944548537	0.0005244388504300399	-3.249353424691608
DRUG_651:OMEPRAZOLE	5	3586	15377	16993643	0.22734397463379627	0.0013943112102621305	-2.212323729345633
