target	target_with_keyphrase_count	target_count	keyphrase_count	db_article_count
DRUG_50:OP-R003	0	0	15377	16993643
DRUG_51:6-Nitro-2-(4-nitro-phenyl)-chromen-4-one	0	0	15377	16993643
DRUG_52:LY-2189102	0	0	15377	16993643
DRUG_53:O2-Sulfo-Glucuronic Acid	0	0	15377	16993643
DRUG_54:RO-316233	0	0	15377	16993643
DRUG_55:2-alkyloxy-3-phenylethynyl-4a,5-dihydropyrido[2,3-b]pyrazine derivative 1	0	0	15377	16993643
DRUG_56:COVA322	0	0	15377	16993643
DRUG_57:2-Thiophen-2-yl-3H-imidazo[4,5-c]quinoline	0	0	15377	16993643
DRUG_58:CNTX-6970	0	0	15377	16993643
DRUG_59:N-hydroxy-3-(6-methoxy-2-oxo-2H-chromen-3-yl)	0	0	15377	16993643
DRUG_60:Apratastat	0	0	15377	16993643
DRUG_61:PF-04236921	0	0	15377	16993643
DRUG_62:N-benzyl-2-(5-nitro-1H-indol-3-yl)-2-oxoacetamide	0	0	15377	16993643
DRUG_63:PMID26560530-Compound-26	0	0	15377	16993643
DRUG_64:Oprelvekin	0	9	15377	16993643
DRUG_65:SB 203580	0	525	15377	16993643
DRUG_66:3,4-diphenyl-1H-pyrrole-2,5-dione	0	0	15377	16993643
DRUG_67:BMS-813160	0	0	15377	16993643
DRUG_68:SAR153191	0	0	15377	16993643
DRUG_69:Azachalcone derivative 1	0	0	15377	16993643
DRUG_70:PUR-0110	0	0	15377	16993643
DRUG_71:Gerilimzumab	0	0	15377	16993643
DRUG_72:Difluoromethylornithine	0	1438	15377	16993643
DRUG_73:3-(4-methoxyphenyl)-4-phenyl-1H-pyrrole-2,5-dione	0	0	15377	16993643
DRUG_74:SR-973	0	0	15377	16993643
DRUG_75:(S)-3-(1'-Adamantanecarbonyl)amino-caprolactam	0	0	15377	16993643
DRUG_76:3-demethoxy-3-L-fucopyranosylaminothiocolchicine	0	0	15377	16993643
DRUG_77:viral macrophage inflammatory protein-II	0	20	15377	16993643
DRUG_78:Crizotinib	0	0	15377	16993643
DRUG_79:2-(1H-Indol-3-yl)-2-oxo-N-phenethyl-acetamide	0	0	15377	16993643
DRUG_80:ABT-981	0	0	15377	16993643
DRUG_81:Ro-15-3505	0	17	15377	16993643
DRUG_82:ALX-0061	0	0	15377	16993643
DRUG_83:Ad-IL-12 DNA therapeutic	0	0	15377	16993643
DRUG_84:PMID16242323C18a	0	0	15377	16993643
DRUG_85:3-(hexa-1,3-dienyloxy)-9H-pyrido[3,4-b]indole	0	0	15377	16993643
DRUG_86:Olokizumab	0	0	15377	16993643
DRUG_87:PMID26560530-Compound-32	0	0	15377	16993643
DRUG_88:PMID26560530-Compound-18	0	0	15377	16993643
DRUG_89:Ibudilast	0	43	15377	16993643
DRUG_90:ALD-518	0	0	15377	16993643
DRUG_91:CGS-9896	0	49	15377	16993643
DRUG_92:3-Ethyl-3-methyl-dihydro-furan-2-one	0	0	15377	16993643
DRUG_93:AZ20	0	0	15377	16993643
DRUG_94:PMID24900428C14	0	0	15377	16993643
DRUG_95:3-Methyl-2-phenyl-2H-chromeno[4,3-c]pyrazol-4-one	0	0	15377	16993643
DRUG_96:PMID26560530-Compound-13	0	0	15377	16993643
DRUG_97:4-(2-aminoethyl)-1,2,5-oxadiazol-3-ol	0	0	15377	16993643
DRUG_98:LY3039478	0	0	15377	16993643
DRUG_99:Ad-RTS-IL-12	0	0	15377	16993643
DRUG_100:SBP-002	0	0	15377	16993643
DRUG_101:CYAD-101	0	0	15377	16993643
DRUG_102:5-(piperidin-4-yl)isoxazol-3-ol	0	0	15377	16993643
DRUG_103:ISIS 5875	0	0	15377	16993643
DRUG_104:F-8-IL-10 fusion protein	0	0	15377	16993643
DRUG_105:GSK-1827771	0	0	15377	16993643
DRUG_106:3-ethoxycarbonyl-6-propyl-4-quinolone	0	0	15377	16993643
DRUG_107:3-ethoxycarbonyl-6-ethyl-2-methyl-4-quinolone	0	0	15377	16993643
DRUG_108:Acyl piperidine derivative 2	0	0	15377	16993643
DRUG_109:ANA-04	0	0	15377	16993643
DRUG_110:Siltuximab	0	0	15377	16993643
DRUG_111:1-(4-chlorophenyl)-4-phenyl-1H-imidazole	0	0	15377	16993643
DRUG_112:NI-1401	0	0	15377	16993643
DRUG_113:BETA-CCM	0	104	15377	16993643
DRUG_114:Aminoguanidine	1	1766	15377	16993643
DRUG_115:3-Propoxy-9H-beta-carboline	0	0	15377	16993643
DRUG_116:Sec-butyl 9H-pyrido[3,4-b]indole-3-carboxylate	0	0	15377	16993643
DRUG_117:OMP-52M51	0	0	15377	16993643
DRUG_118:IM-491	0	0	15377	16993643
DRUG_119:STA-5326	0	0	15377	16993643
DRUG_120:ATR-01	0	0	15377	16993643
DRUG_121:RO-147437	0	1	15377	16993643
DRUG_122:VM-501	0	0	15377	16993643
DRUG_123:Peptide analog 53	0	0	15377	16993643
DRUG_124:4-(biphenyl-3-yl)-5-(piperidin-4-yl)isoxazol-3-ol	0	0	15377	16993643
DRUG_125:3-demethoxy-3-D-mannopyranosylaminothiocolchicine	0	0	15377	16993643
DRUG_126:TT-301	0	0	15377	16993643
DRUG_127:MABp1	0	10	15377	16993643
DRUG_128:SYMBIOPOLYOL	0	0	15377	16993643
DRUG_129:NN8555	0	0	15377	16993643
DRUG_130:RO-194603	0	0	15377	16993643
DRUG_131:PMID26560530-Compound-50	0	0	15377	16993643
DRUG_132:Pyridoxamine-5'-Phosphate	0	130	15377	16993643
DRUG_133:VE-822	0	0	15377	16993643
DRUG_134:Peptide analog 52	0	0	15377	16993643
DRUG_135:1,1-Dimethyl-5-oxa-spiro[2.4]heptan-4-one	0	0	15377	16993643
DRUG_136:6-ethyl-3-i-propoxycarbonyl-4-quinolone	0	0	15377	16993643
DRUG_137:Esonarimod	0	6	15377	16993643
DRUG_138:3-tert-Butyl-3-ethyl-dihydro-furan-2-one	0	0	15377	16993643
DRUG_139:MEDI-2338	0	0	15377	16993643
DRUG_140:4-(4-chlorophenyl)-1-pyrid-2-yl-pyrazole	0	0	15377	16993643
DRUG_141:2-Isoxazol-5-yl-3H-imidazo[4,5-c]quinoline	0	0	15377	16993643
DRUG_142:DVD-Ig	0	0	15377	16993643
DRUG_143:1,3-Diphenyl-1H-chromeno[4,3-c]pyrazol-4-one	0	0	15377	16993643
DRUG_144:4-Naphthalen-2-yl-5-piperidin-4-yl-isoxazol-3-ol	0	0	15377	16993643
DRUG_145:EG-10	0	20	15377	16993643
DRUG_146:Gallium nitrate	0	169	15377	16993643
DRUG_147:N-hydroxy-nor-L-arginine	0	2	15377	16993643
DRUG_148:ISIS 3792	0	0	15377	16993643
DRUG_149:DPC-333	0	1	15377	16993643
DRUG_150:N'-(phenylsulfonyl)benzofuran-2-carbohydrazide	0	0	15377	16993643
DRUG_151:Lebrikizumab	0	0	15377	16993643
DRUG_152:Quercetin	3	2469	15377	16993643
DRUG_153:PMID26560530-Compound-15	0	0	15377	16993643
DRUG_154:RO-145974	0	0	15377	16993643
DRUG_155:3-Isobutoxy-9H-beta-carboline	0	0	15377	16993643
DRUG_156:SAR-156597	0	0	15377	16993643
DRUG_157:ALLOPREGNANOLONE	0	404	15377	16993643
DRUG_158:CAT-2200	0	0	15377	16993643
DRUG_159:CJM112	0	0	15377	16993643
DRUG_160:Benzotriazole derivative 1	0	0	15377	16993643
DRUG_161:PMID26560530-Compound-5	0	0	15377	16993643
DRUG_162:Interleukin-1-alpha - Amgen/Roche	0	0	15377	16993643
DRUG_163:CGS-13767	0	0	15377	16993643
DRUG_164:ISIS 3801	0	0	15377	16993643
DRUG_165:PMID26560530-Compound-24	0	0	15377	16993643
DRUG_166:MLN1202	0	0	15377	16993643
DRUG_167:IX207-887	0	0	15377	16993643
DRUG_168:Dihydroisoxazole derivative 1	0	0	15377	16993643
DRUG_169:PMID26560530-Compound-12	0	0	15377	16993643
DRUG_170:Dipeptide analog 3	0	0	15377	16993643
DRUG_171:PMID16242323C16	0	0	15377	16993643
DRUG_172:U-78875	0	9	15377	16993643
DRUG_173:3-ethoxycarbonyl-4-quinolone	0	0	15377	16993643
DRUG_174:AM0010	0	0	15377	16993643
DRUG_175:TACE inhibitors	0	24	15377	16993643
DRUG_176:3,4-di-(4-methoxyphenyl)-1H-pyrrole-2,5-dione	0	0	15377	16993643
DRUG_177:PMID26560530-Compound-46	0	0	15377	16993643
DRUG_178:AZD-2423	0	0	15377	16993643
DRUG_179:UNI-rhIL-11	0	0	15377	16993643
DRUG_180:6-ethyl-3-propoxycarbonyl-4-quinolone	0	0	15377	16993643
DRUG_181:ALX-0761	0	0	15377	16993643
DRUG_182:Thieno analogue of kenpaullone	0	0	15377	16993643
DRUG_183:MK-0812	0	0	15377	16993643
DRUG_184:PKF-241-466	0	0	15377	16993643
DRUG_185:CCX-140	0	0	15377	16993643
DRUG_186:PMID26560530-Compound-25	0	0	15377	16993643
DRUG_187:SHR-1314	0	0	15377	16993643
DRUG_188:N-[O-Phosphono-Pyridoxyl]-Isoleucine	0	0	15377	16993643
DRUG_189:VX-970	0	0	15377	16993643
DRUG_190:Nonanoic acid biphenyl-2-ylamide	0	0	15377	16993643
DRUG_191:PKF-242-484	0	0	15377	16993643
DRUG_192:PMID16242323C26c	0	0	15377	16993643
DRUG_193:6-ethyl-3-(2-methylbutoxycarbonyl)-4-quinolone	0	0	15377	16993643
DRUG_194:ISIS 148715	0	0	15377	16993643
DRUG_195:BAY1895344	0	0	15377	16993643
DRUG_196:Batimistat	0	6	15377	16993643
DRUG_197:ISIS 3805	0	0	15377	16993643
DRUG_198:GSK683699	0	0	15377	16993643
DRUG_199:Chalcone derivative 5	0	0	15377	16993643
DRUG_200:PMID16242323C22d	0	0	15377	16993643
DRUG_201:2-(4-chlorophenyl)-5-phenyl-4-isoxazolin-3-one	0	0	15377	16993643
DRUG_202:Dipeptide analog 2	0	1	15377	16993643
DRUG_203:PMID25470667-Compound-K-604	0	0	15377	16993643
DRUG_204:ALT-803	0	0	15377	16993643
DRUG_205:Ustekinumab	0	0	15377	16993643
DRUG_206:Bisindolylmaleimide-I	1	359	15377	16993643
DRUG_207:ELTANOLONE	0	42	15377	16993643
DRUG_208:PMID16242323C26a	0	0	15377	16993643
DRUG_209:Oxindole derivative 4	0	0	15377	16993643
DRUG_210:NHS-IL 12	0	0	15377	16993643
DRUG_211:ISIS 5874	0	0	15377	16993643
DRUG_212:N'-(phenylsulfonyl)quinoline-6-carbohydrazide	0	0	15377	16993643
DRUG_213:Ixekizumab	0	0	15377	16993643
DRUG_214:ISIS 5884	0	0	15377	16993643
DRUG_215:CGS-17867A	0	2	15377	16993643
DRUG_216:Clazakizumab	0	0	15377	16993643
DRUG_217:PMID26560530-Compound-7	0	0	15377	16993643
DRUG_218:2-Oxa-spiro[4.4]nonan-1-one	0	0	15377	16993643
DRUG_219:Tocilizumab	0	7	15377	16993643
DRUG_220:C326	0	0	15377	16993643
DRUG_221:THIOCOLCHICOSIDE	0	64	15377	16993643
DRUG_222:SL422	0	1	15377	16993643
DRUG_223:Cenicriviroc	0	0	15377	16993643
DRUG_224:L-655708	0	0	15377	16993643
DRUG_225:CGK733	0	0	15377	16993643
DRUG_226:PMID26560530-Compound-17	0	0	15377	16993643
DRUG_227:E-64	2	400	15377	16993643
DRUG_228:ZK-93423	0	19	15377	16993643
DRUG_229:3-butoxycarbonyl-4-quinolone	0	0	15377	16993643
DRUG_230:Rilonacept	0	0	15377	16993643
DRUG_231:MCP-1	63	3133	15377	16993643
DRUG_232:(Z)-2,6-diisopropyl-N-phenyloctadec-9-enamide	0	0	15377	16993643
DRUG_233:Ficlatuzumab	0	0	15377	16993643
DRUG_234:Brodalumab	0	0	15377	16993643
DRUG_235:RO-145975	0	0	15377	16993643
DRUG_236:QAX-576	0	0	15377	16993643
DRUG_237:CH4474	0	1	15377	16993643
DRUG_238:Diacerein	2	42	15377	16993643
DRUG_239:Tralokinumab	0	0	15377	16993643
DRUG_240:(4S)-4-ammoniopentanoate	0	0	15377	16993643
DRUG_241:N-butyl-2-(5-nitro-1H-indol-3-yl)-2-oxoacetamide	0	0	15377	16993643
DRUG_242:PMID26560530-Compound-31	0	0	15377	16993643
DRUG_243:N-hydroxy-2-(4-methoxyphenylsulfonamido)acetamide	0	0	15377	16993643
DRUG_244:PMID26560530-Compound-3	0	0	15377	16993643
DRUG_245:Dipeptide analog 4	0	0	15377	16993643
DRUG_246:TAK-701	0	0	15377	16993643
DRUG_247:Anrukinzumab	0	0	15377	16993643
DRUG_248:GABAZINE	0	49	15377	16993643
DRUG_249:CYT-013-IL1bQb	0	0	15377	16993643
DRUG_250:Octanoic acid biphenyl-2-ylamide	0	0	15377	16993643
DRUG_251:Aderbasib	0	0	15377	16993643
DRUG_252:Tarextumab	0	0	15377	16993643
DRUG_253:KENPAULLONE	0	8	15377	16993643
DRUG_254:(9-Benzyl-9H-purin-6-yl)-cyclopropyl-amine	0	0	15377	16993643
DRUG_255:6-Nitro-2-(3-nitro-phenyl)-chromen-4-one	0	0	15377	16993643
DRUG_256:(beta-CCE)9H-beta-Carboline-3-carboxylic acid	0	0	15377	16993643
DRUG_257:6-ethyl-3-(2-ethylbutoxycarbonyl)-4-quinolone	0	0	15377	16993643
DRUG_258:N-Benzyl-2-(1H-indol-3-yl)-2-oxo-acetamide	0	0	15377	16993643
DRUG_259:4-Methyl-5-(4-piperidyl)isothiazol-3-ol	0	0	15377	16993643
DRUG_260:6,6-Dimethyl-2-oxa-spiro[4.4]nonan-1-one	0	0	15377	16993643
DRUG_261:2-(9-Benzyl-9H-purin-6-ylamino)-ethanol	0	0	15377	16993643
DRUG_262:3-(3-Methyl-butoxy)-9H-beta-carboline	0	0	15377	16993643
DRUG_263:(2E,4S)-4-ammoniopent-2-enoate	0	0	15377	16993643
DRUG_264:PMID21741839C5	0	0	15377	16993643
DRUG_265:N-Indan-1-yl-2-(1H-indol-3-yl)-2-oxo-acetamide	0	0	15377	16993643
DRUG_266:OPL-CCL2-LPM	0	0	15377	16993643
DRUG_267:3-demethoxy-3-D-xylopyranosylaminothiocolchicine	0	0	15377	16993643
DRUG_268:TAK-202	0	0	15377	16993643
DRUG_269:BMTP-11	0	0	15377	16993643
DRUG_270:INCB8696	0	0	15377	16993643
DRUG_271:3-acylidene-2-oxoindole derivative 2	0	0	15377	16993643
DRUG_272:PEGylated pitrakinra	0	0	15377	16993643
DRUG_273:Ilodecakin	0	1	15377	16993643
DRUG_274:Alpha-D-Mannose	0	88	15377	16993643
DRUG_275:NSC-651016	0	3	15377	16993643
DRUG_276:6-benzyl-3-propoxycarbonyl-4-quinolone	0	0	15377	16993643
DRUG_277:SB-282241	0	0	15377	16993643
DRUG_278:Beta-Carboline-3-carboxylic acid t-butyl ester	0	0	15377	16993643
DRUG_279:6-ethyl-3-pentoxycarbonyl-4-quinolone	0	0	15377	16993643
DRUG_280:Peptide analog 54	0	0	15377	16993643
DRUG_281:PMID26560530-Compound-2	0	0	15377	16993643
DRUG_282:FR-133605	0	0	15377	16993643
DRUG_283:3-butylaminocarbonyl-6-ethyl-4-quinolone	0	0	15377	16993643
DRUG_284:AMG-714	0	0	15377	16993643
DRUG_285:6,9-Dimethyl-2-oxa-spiro[4.4]nonan-1-one	0	0	15377	16993643
DRUG_286:PMID26560530-Compound-16	0	0	15377	16993643
DRUG_287:Chloroacetyl ester derivative 1	0	0	15377	16993643
DRUG_288:9-hydroxyoctadecadienoic acid	0	17	15377	16993643
DRUG_289:ABI-011	0	0	15377	16993643
DRUG_290:Iboctadekin	0	0	15377	16993643
DRUG_291:PMID26560530-Compound-33	0	0	15377	16993643
DRUG_292:6-ethyl-3-(3-methylbutoxycarbonyl)-4-quinolone	0	0	15377	16993643
DRUG_293:ABT-308	0	0	15377	16993643
DRUG_294:3-acylidene-2-oxoindole derivative 1	0	0	15377	16993643
DRUG_295:Triazole derivative 1	0	0	15377	16993643
DRUG_296:(R)-3-(1'-Adamantanecarbonyl)amino-caprolactam	0	0	15377	16993643
DRUG_297:RAP-103	0	0	15377	16993643
DRUG_298:Oxindole derivative 3	0	0	15377	16993643
DRUG_299:ABN-912	0	0	15377	16993643
DRUG_300:5-(4-piperidyl)-4-propylisothiazol-3-ol	0	0	15377	16993643
DRUG_301:CCX872	0	0	15377	16993643
DRUG_302:ISIS 5876	0	0	15377	16993643
DRUG_303:Ankinara	0	0	15377	16993643
DRUG_304:AC-201	0	0	15377	16993643
DRUG_305:9H-beta-Carboline-3-carboxylic acid ethyl ester	0	0	15377	16993643
DRUG_306:Aminopyridine derivative 3	0	1	15377	16993643
DRUG_307:2-(biphenyl-4-ylsulfonamido)-N-hydroxyacetamide	0	0	15377	16993643
DRUG_308:6-bromo-3-ethoxycarbonyl-2-methyl-4-quinolone	0	0	15377	16993643
DRUG_309:ABT-874	0	1	15377	16993643
DRUG_310:MRL-953	0	8	15377	16993643
DRUG_311:CDP-6038	0	0	15377	16993643
DRUG_312:Mirikizumab	0	0	15377	16993643
DRUG_313:3-demethoxy-3D-glucopyranosylaminothiocolchicine	0	0	15377	16993643
DRUG_314:3-butoxycarbonyl-6-ethyl-4-quinolone	0	0	15377	16993643
DRUG_315:N-(p-methylbenzyl)-5-nitroindol-3-ylglyoxylamide	0	0	15377	16993643
DRUG_316:Pyrazolodiazepine derivative 1	0	0	15377	16993643
DRUG_317:3-Methyl-1-phenyl-1H-chromeno[4,3-c]pyrazol-4-one	0	0	15377	16993643
DRUG_318:3,3-Diethyl-dihydro-furan-2-one	0	0	15377	16993643
DRUG_319:3-Ethoxy-9H-beta-carboline	0	0	15377	16993643
DRUG_320:4-(Quinolin-3-yl)-N-p-tolylpyrimidin-2-amine	0	0	15377	16993643
DRUG_321:4-Naphthalen-1-yl-5-piperidin-4-yl-isoxazol-3-ol	0	0	15377	16993643
DRUG_322:4-Phenyl-5-piperidin-4-yl-isoxazol-3-ol	0	0	15377	16993643
DRUG_323:N-hydroxy-3-(2-oxo-2H-chromen-3-yl)propanamide	0	0	15377	16993643
DRUG_324:MEDI5117	0	0	15377	16993643
DRUG_325:4-(Quinolin-4-yl)-N-p-tolylpyrimidin-2-amine	0	0	15377	16993643
DRUG_326:AZD-6942	0	0	15377	16993643
DRUG_327:K-832	0	0	15377	16993643
DRUG_328:GSK-1344386B	0	0	15377	16993643
DRUG_329:6-benzyl-3-ethoxycarbonyl-4-quinolone	0	0	15377	16993643
DRUG_330:PMID26560530-Compound-47	0	0	15377	16993643
DRUG_331:IK-862	0	0	15377	16993643
DRUG_332:Iboctadekin + Doxil	0	0	15377	16993643
DRUG_333:PMID26560530-Compound-54	0	0	15377	16993643
DRUG_334:AMG 108	0	0	15377	16993643
DRUG_335:RAP-310	0	0	15377	16993643
DRUG_336:VM-202	0	0	15377	16993643
DRUG_337:RY-066	0	0	15377	16993643
DRUG_338:Monalizumab	0	0	15377	16993643
DRUG_339:SCH-900117	0	0	15377	16993643
DRUG_340:ABBV-257	0	0	15377	16993643
DRUG_341:Sant7	0	12	15377	16993643
DRUG_342:PMID26560530-Compound-4	0	0	15377	16993643
DRUG_343:3,3-Diisopropyl-dihydro-furan-2-one	0	0	15377	16993643
DRUG_344:PMID16242323C15b	0	0	15377	16993643
DRUG_345:XOMA 052	0	0	15377	16993643
DRUG_346:NI-1201	0	0	15377	16993643
DRUG_347:Carlumab	0	0	15377	16993643
DRUG_348:6-benzyl-3-propylaminocarbonyl-4-quinolone	0	0	15377	16993643
DRUG_349:3-Isothiocyanato-9H-beta-carboline	0	0	15377	16993643
DRUG_350:AZD6738	0	0	15377	16993643
DRUG_351:NOX-E36	0	0	15377	16993643
DRUG_352:3-(indole-3-yl)-4-phenyl-1H-pyrrole-2,5-dione	0	0	15377	16993643
DRUG_353:3-Butoxy-9H-beta-carboline	0	0	15377	16993643
DRUG_354:4-benzyl-5-(4-piperidyl)isothiazol-3-ol	0	0	15377	16993643
DRUG_355:XT-101	0	0	15377	16993643
DRUG_356:Dihydroisoxazole derivative 2	0	0	15377	16993643
DRUG_357:Sulfonamide derivative 9	0	0	15377	16993643
DRUG_358:Ro-4938581	0	0	15377	16993643
DRUG_359:PMID16242323C15a	0	0	15377	16993643
DRUG_360:MEDI6012	0	0	15377	16993643
DRUG_361:GSK3050002	0	0	15377	16993643
DRUG_362:MP0250	0	0	15377	16993643
DRUG_363:SAIT301	0	0	15377	16993643
DRUG_364:ABT-122	0	0	15377	16993643
DRUG_365:Iboctadekin + rituximab	0	0	15377	16993643
DRUG_366:NKR-2 cells	0	0	15377	16993643
DRUG_367:BI655130	0	0	15377	16993643
DRUG_368:(4R)-4-ammoniopentanoate	0	0	15377	16993643
DRUG_369:6-bromo-3-ethoxycarbonyl-4-quinolone	0	0	15377	16993643
DRUG_370:5-(piperidin-4-yl)isothiazol-3-ol	0	0	15377	16993643
DRUG_371:S-(2-boronoethyl)-L-cysteine	0	7	15377	16993643
DRUG_372:INCB-10820	0	0	15377	16993643
DRUG_373:5-[(1S)-1-ammonioethyl]isoxazol-3-olate	0	0	15377	16993643
DRUG_374:YSIL6	0	0	15377	16993643
DRUG_375:3-Isopropyl-3-methyl-dihydro-furan-2-one	0	0	15377	16993643
DRUG_376:SFV IL-12 gene therapy	0	0	15377	16993643
DRUG_377:6-ethyl-3-(3-pentoxycarbonyl)-4-quinolone	0	0	15377	16993643
DRUG_378:M4344	0	0	15377	16993643
DRUG_379:TBPS	0	238	15377	16993643
DRUG_380:3-(benzyloxy)-9H-pyrido[3,4-b]indole	0	0	15377	16993643
DRUG_381:6-ethyl-3-propylaminocarbonyl-4-quinolone	0	0	15377	16993643
DRUG_382:Pyrrolo-pyridine derivative 2	0	0	15377	16993643
DRUG_383:Sarilumab	0	0	15377	16993643
DRUG_384:PMID26560530-Compound-48	0	0	15377	16993643
DRUG_385:(S)-3-(2',2'-Dimethyl-propionyl)amino-caprolactam	0	0	15377	16993643
DRUG_386:EGEN-001	0	0	15377	16993643
DRUG_387:PMID24900538C2c	0	0	15377	16993643
DRUG_388:PMID20471253C32	0	0	15377	16993643
DRUG_389:MB-101	0	0	15377	16993643
DRUG_390:GNF-PF-3645	0	0	15377	16993643
DRUG_391:AZAKENPAULLONE	0	1	15377	16993643
DRUG_392:3-demethoxy-3-D-lyxopyranosylaminothiocolchicine	0	0	15377	16993643
DRUG_393:Ridine-5-carboxylic acid ethyl ester	0	0	15377	16993643
DRUG_394:U-89267	0	0	15377	16993643
DRUG_395:PMID26560530-Compound-1	0	0	15377	16993643
DRUG_396:9H-beta-Carboline-3-carboxylic acid butyl ester	0	0	15377	16993643
DRUG_397:CCX915	0	0	15377	16993643
DRUG_398:Canakinumab	0	0	15377	16993643
DRUG_399:3-carboxy-6-ethyl-4-quinolone	0	0	15377	16993643
DRUG_400:Glucosamine	24	4882	15377	16993643
DRUG_401:RS-102895	0	0	15377	16993643
DRUG_402:Sulfasalazine	14	1127	15377	16993643
DRUG_403:Bindarit	0	10	15377	16993643
DRUG_404:Ethyl 6-iodo-9H-pyrido[3,4-b]indole-3-carboxylate	0	0	15377	16993643
DRUG_405:FM-101	0	0	15377	16993643
DRUG_406:Anakinra	7	127	15377	16993643
DRUG_407:3-cyclopentoxycarbonyl-6-ethyl-4-quinolone	0	0	15377	16993643
DRUG_408:2-(4-bromophenylsulfonamido)-N-hydroxyacetamide	0	0	15377	16993643
DRUG_409:PMID26560530-Compound-23	0	0	15377	16993643
DRUG_410:PMID26560530-Compound-27	0	0	15377	16993643
DRUG_411:3,4-bis(indol-3-yl)maleimide derivative	0	0	15377	16993643
DRUG_412:Xilonix	0	0	15377	16993643
DRUG_413:3-Ethyl-3-isopropyl-dihydro-furan-2-one	0	0	15377	16993643
DRUG_414:Alpha-ketoisovalerate	0	55	15377	16993643
DRUG_415:[3H]CGS8216	0	0	15377	16993643
DRUG_416:BMS-A	0	4	15377	16993643
DRUG_417:RS-504393	0	2	15377	16993643
DRUG_418:INCB3344	0	1	15377	16993643
DRUG_419:CNTO-6785	0	0	15377	16993643
DRUG_420:PMID26560530-Compound-6	0	0	15377	16993643
DRUG_421:PMID26560530-Compound-49	0	0	15377	16993643
DRUG_422:ISIS 3804	0	0	15377	16993643
DRUG_423:MARIMASTAT	2	118	15377	16993643
DRUG_424:APRATASTAT	0	0	15377	16993643
DRUG_425:ILOMASTAT	0	29	15377	16993643
DRUG_426:ADERBASIB	0	0	15377	16993643
DRUG_427:CHEMBL489100	0	0	15377	16993643
DRUG_428:CHEMBL599255	0	0	15377	16993643
DRUG_429:ALCOHOL	17	69241	15377	16993643
DRUG_430:CARLUMAB	0	0	15377	16993643
DRUG_431:BINDARIT	0	10	15377	16993643
DRUG_432:RISPERIDONE	0	2340	15377	16993643
