target	targ_and_kp	targ_tot	kp_tot	db_tot	fet_p_value	targ_and_kp_ratio	prediction_score
DRUG_497:THALIDOMIDE	83	6679	145724	31847923	3.1728916943975933e-15	0.012427010031441832	12.592911401055574
DRUG_626:ACITRETIN	28	1060	145724	31847923	3.8157416361949524e-13	0.026415094339622643	10.840273205122305
DRUG_403:Bindarit	9	52	145724	31847923	2.708272889038479e-12	0.17307692307692307	10.805546743519425
DRUG_431:BINDARIT	9	52	145724	31847923	2.708272889038479e-12	0.17307692307692307	10.805546743519425
DRUG_149:DPC-333	4	7	145724	31847923	1.5173055098336916e-08	0.5714285714285714	7.5758889164225955
DRUG_238:Diacerein	11	203	145724	31847923	3.774940518692207e-09	0.054187192118226604	7.156986534354577
DRUG_632:DIACEREIN	11	203	145724	31847923	3.774940518692207e-09	0.054187192118226604	7.156986534354577
DRUG_82:ALX-0061	3	3	145724	31847923	9.579459545669109e-08	1.0	7.018658992273712
DRUG_423:MARIMASTAT	10	192	145724	31847923	2.790831142622876e-08	0.052083333333333336	6.270965210710928
DRUG_500:RESVERATROL	98	11337	145724	31847923	6.8436065512146215e-09	0.008644262150480727	6.101442895683565
DRUG_312:Mirikizumab	4	13	145724	31847923	3.0322392726036574e-07	0.3076923076923077	6.006353170731493
DRUG_119:STA-5326	3	7	145724	31847923	3.307040266897843e-06	0.42857142857142855	5.112583731740578
DRUG_56:COVA322	2	2	145724	31847923	2.093615726185476e-05	1.0	4.6791030281548
DRUG_60:Apratastat	2	2	145724	31847923	2.093615726185476e-05	1.0	4.6791030281548
DRUG_424:APRATASTAT	2	2	145724	31847923	2.093615726185476e-05	1.0	4.6791030281548
DRUG_110:Siltuximab	7	123	145724	31847923	1.8757422936882224e-06	0.056910569105691054	4.482019757707251
DRUG_515:SILTUXIMAB	7	123	145724	31847923	1.8757422936882224e-06	0.056910569105691054	4.482019757707251
DRUG_621:MERCAPTOPURINE	40	3579	145724	31847923	5.340908564418848e-07	0.011176306230790724	4.320683149963814
DRUG_65:SB 203580	14	823	145724	31847923	3.8258300761110636e-05	0.01701093560145808	2.648002523495582
DRUG_577:APIGENIN	27	2403	145724	31847923	3.078015098970591e-05	0.011235955056179775	2.5623392474556224
DRUG_26:GSK-1070806	1	1	145724	31847923	0.004575620205986815	1.0	2.3395500308254835
DRUG_68:SAR153191	1	1	145724	31847923	0.004575620205986815	1.0	2.3395500308254835
DRUG_273:Ilodecakin	1	1	145724	31847923	0.004575620205986815	1.0	2.3395500308254835
DRUG_340:ABBV-257	1	1	145724	31847923	0.004575620205986815	1.0	2.3395500308254835
DRUG_459:ABBV-257	1	1	145724	31847923	0.004575620205986815	1.0	2.3395500308254835
DRUG_482:ILODECAKIN	1	1	145724	31847923	0.004575620205986815	1.0	2.3395500308254835
DRUG_440:SIMVASTATIN	65	8286	145724	31847923	3.79945520167032e-05	0.007844557084238474	2.3148470994507684
DRUG_636:GEVOKIZUMAB	3	34	145724	31847923	0.0005154816726781981	0.08823529411764706	2.2334291085937
DRUG_64:Oprelvekin	2	13	145724	31847923	0.0015791556883243576	0.15384615384615385	1.9886616943197124
DRUG_651:OMEPRAZOLE	50	6074	145724	31847923	9.037884770827503e-05	0.008231807704972012	1.9594284167925329
DRUG_309:ABT-874	2	15	145724	31847923	0.002112894451045625	0.13333333333333333	1.800060934053564
DRUG_166:MLN1202	1	2	145724	31847923	0.009130304254723	0.5	1.738484754299459
DRUG_334:AMG 108	1	2	145724	31847923	0.009130304254723	0.5	1.738484754299459
DRUG_464:AMG-108	1	2	145724	31847923	0.009130304254723	0.5	1.738484754299459
DRUG_485:MESALAMINE	12	779	145724	31847923	0.0003252815331626204	0.01540436456996149	1.6753843800985075
DRUG_61:PF-04236921	1	3	145724	31847923	0.013664147940803721	0.3333333333333333	1.3872961898330298
DRUG_324:MEDI5117	1	3	145724	31847923	0.013664147940803721	0.3333333333333333	1.3872961898330298
DRUG_524:PF-04236921	1	3	145724	31847923	0.013664147940803721	0.3333333333333333	1.3872961898330298
DRUG_152:Quercetin	82	11965	145724	31847923	0.0003378993016427766	0.006853322189720017	1.3071138552414951
DRUG_544:BAY-11-7085	4	137	145724	31847923	0.0037990094020175585	0.029197080291970802	0.8856690557973323
DRUG_146:Gallium nitrate	5	231	145724	31847923	0.004488657774946701	0.021645021645021644	0.6832415293380281
DRUG_137:Esonarimod	1	7	145724	31847923	0.031593019651658526	0.14285714285714285	0.6553108223560582
DRUG_345:XOMA 052	1	9	145724	31847923	0.04043487196364287	0.1111111111111111	0.43900141829819794
DRUG_417:RS-504393	1	10	145724	31847923	0.04482547879324937	0.1	0.34847506292237407
DRUG_448:VIDOFLUDIMUS	1	10	145724	31847923	0.04482547879324937	0.1	0.34847506292237407
DRUG_114:Aminoguanidine	23	2916	145724	31847923	0.009948641384642045	0.007887517146776405	-0.10082345990774932
DRUG_643:THYROGLOBULIN	57	8856	145724	31847923	0.008230747075799993	0.006436314363143632	-0.10680200857355837
DRUG_142:DVD-Ig	1	19	145724	31847923	0.08344785016748059	0.05263157894736842	-0.2001687535627399
DRUG_627:RISEDRONIC ACID	1	21	145724	31847923	0.09181625514197818	0.047619047619047616	-0.28513887020006945
DRUG_597:TPCK	4	260	145724	31847923	0.03252408452100607	0.015384615384615385	-0.32511843764678217
DRUG_620:TROGLITAZONE	15	1940	145724	31847923	0.03724993173550914	0.007731958762886598	-0.6828359520684173
DRUG_43:AMENTOFLAVONE	3	213	145724	31847923	0.07526766276212869	0.014084507042253521	-0.7278667790981059
