target	targ_and_kp	targ_tot	kp_tot	db_tot	fet_p_value	targ_and_kp_ratio	prediction_score
DRUG_383:Sarilumab	6	124	30724	31847923	3.263576684096522e-09	0.04838709677419355	7.171035743474015
DRUG_544:BAY-11-7085	6	137	30724	31847923	5.942342207840812e-09	0.043795620437956206	6.867473024871422
DRUG_496:IMATINIB MESYLATE	18	3273	30724	31847923	7.470151667968437e-09	0.005499541704857928	5.8669970803235305
DRUG_446:SECUKINUMAB	10	956	30724	31847923	5.111785912897188e-08	0.010460251046025104	5.3109694509136105
DRUG_597:TPCK	6	260	30724	31847923	2.6448900611137456e-07	0.023076923076923078	4.940770277778463
DRUG_80:ABT-981	2	5	30724	31847923	9.288403597158454e-06	0.4	4.634118913343067
DRUG_481:ROFECOXIB	12	1820	30724	31847923	3.474311228652641e-07	0.006593406593406593	4.278241138127568
DRUG_46:IL-18BP	5	190	30724	31847923	1.4090292783438756e-06	0.02631578947368421	4.271296385936661
DRUG_238:Diacerein	5	203	30724	31847923	1.9480452357175717e-06	0.024630541871921183	4.101874928975472
DRUG_632:DIACEREIN	5	203	30724	31847923	1.9480452357175717e-06	0.024630541871921183	4.101874928975472
DRUG_142:DVD-Ig	2	19	30724	31847923	0.00015740872709403726	0.10526315789473684	2.8252475877572625
DRUG_166:MLN1202	1	2	30724	31847923	0.0019284887501904587	0.5	2.413752894576767
DRUG_183:MK-0812	1	2	30724	31847923	0.0019284887501904587	0.5	2.413752894576767
DRUG_435:MK-0812	1	2	30724	31847923	0.0019284887501904587	0.5	2.413752894576767
DRUG_500:RESVERATROL	28	11337	30724	31847923	1.1179406491499289e-05	0.002469789185851636	2.3442411369967124
DRUG_620:TROGLITAZONE	9	1940	30724	31847923	0.00014451559069191095	0.004639175257731959	1.506526077148577
DRUG_460:GENTAMICIN	31	15420	30724	31847923	0.00016937088483030816	0.0020103761348897534	1.0744385637367246
DRUG_230:Rilonacept	2	115	30724	31847923	0.00567445720608199	0.017391304347826087	0.4864078301813519
DRUG_461:RILONACEPT	2	115	30724	31847923	0.00567445720608199	0.017391304347826087	0.4864078301813519
DRUG_579:PD-169316	1	24	30724	31847923	0.022897985333480152	0.041666666666666664	0.25999148542635253
DRUG_8:Bimekizumab	1	25	30724	31847923	0.023840605827795344	0.04	0.22474270400450025
DRUG_447:BIMEKIZUMAB	1	25	30724	31847923	0.023840605827795344	0.04	0.22474270400450025
DRUG_504:WORTMANNIN	15	6243	30724	31847923	0.0014410570688161086	0.002402691013935608	0.22201674401744187
DRUG_498:ASPIRIN	56	36929	30724	31847923	0.0009507023486872817	0.0015164234070784478	0.20277591262631534
DRUG_423:MARIMASTAT	2	192	30724	31847923	0.015114979777666366	0.010416666666666666	-0.16167880351114272
DRUG_40:Sirukumab	1	41	30724	31847923	0.038799455729478086	0.024390243902439025	-0.2016094901659473
DRUG_522:SIRUKUMAB	1	41	30724	31847923	0.038799455729478086	0.024390243902439025	-0.2016094901659473
DRUG_253:KENPAULLONE	1	53	30724	31847923	0.04986797327887241	0.018867924528301886	-0.422097587695067
DRUG_227:E-64	3	576	30724	31847923	0.018899979350684055	0.005208333333333333	-0.5597625583853194
DRUG_425:ILOMASTAT	1	92	30724	31847923	0.0849680074096397	0.010869565217391304	-0.8930432610494268
DRUG_398:Canakinumab	2	524	30724	31847923	0.09180486955516315	0.003816793893129771	-1.3811670091751063
DRUG_640:CANAKINUMAB	2	524	30724	31847923	0.09180486955516315	0.003816793893129771	-1.3811670091751063
DRUG_205:Ustekinumab	4	1547	30724	31847923	0.06459773128999513	0.002585649644473174	-1.3976475879587817
DRUG_635:USTEKINUMAB	4	1547	30724	31847923	0.06459773128999513	0.002585649644473174	-1.3976475879587817
DRUG_206:Bisindolylmaleimide-I	2	547	30724	31847923	0.09864414343115413	0.003656307129798903	-1.43102863666886
DRUG_592:MISOPROSTOL	7	3954	30724	31847923	0.09213869833492591	0.0017703591299949419	-1.716380697543048
DRUG_516:LEVOFLOXACIN	9	5526	30724	31847923	0.09173431800769372	0.0016286644951140066	-1.7507002077184026
