target	target_with_keyphrase_count	target_count	keyphrase_count	db_article_count
DRUG_127:ACLIDINIUM	0	182	12492	31847923
DRUG_128:METHSCOPOLAMINE	0	69	12492	31847923
DRUG_129:DIPHEMANIL METHYLSULFATE	0	19	12492	31847923
DRUG_130:UMECLIDINIUM	0	198	12492	31847923
DRUG_131:TROSPIUM	5	238	12492	31847923
DRUG_132:ANISOTROPINE METHYLBROMIDE	0	18	12492	31847923
DRUG_133:ETHOPROPAZINE	0	85	12492	31847923
DRUG_134:OXYPHENCYCLIMINE	0	31	12492	31847923
DRUG_135:FURTRETHONIUM	0	9	12492	31847923
DRUG_136:OXYBUTYNIN	14	1022	12492	31847923
DRUG_137:INDACATEROL	0	401	12492	31847923
DRUG_138:AFACIFENACIN	0	1	12492	31847923
DRUG_139:DARIFENACIN	1	227	12492	31847923
DRUG_140:PROMAZINE	0	559	12492	31847923
DRUG_141:DICYCLOMINE HYDROCHLORIDE	0	39	12492	31847923
DRUG_142:BENZTROPINE	0	405	12492	31847923
DRUG_143:TRIHEXYPHENIDYL HYDROCHLORIDE	0	17	12492	31847923
DRUG_144:OXYPHENONIUM BROMIDE	0	29	12492	31847923
DRUG_145:CYCRIMINE HYDROCHLORIDE	0	2	12492	31847923
DRUG_146:ETHOPROPAZINE HYDROCHLORIDE	0	4	12492	31847923
DRUG_147:PIPERTRAMINE AMIDE	0	0	12492	31847923
DRUG_148:OXOTREMORINE	0	1433	12492	31847923
DRUG_149:VINBURNINE	0	17	12492	31847923
DRUG_150:ISOPROPAMIDE IODIDE	0	22	12492	31847923
DRUG_151:PROPANTHELINE BROMIDE	0	104	12492	31847923
DRUG_152:METHIXENE HYDROCHLORIDE	0	8	12492	31847923
DRUG_153:ASM-024	0	4	12492	31847923
DRUG_154:SABCOMELINE	0	8	12492	31847923
DRUG_155:TRIPITRAMINE	0	17	12492	31847923
DRUG_156:NEBRACETAM	0	14	12492	31847923
DRUG_157:DIPHENIDOL HYDROCHLORIDE	0	3	12492	31847923
DRUG_158:GLYCOPYRRONIUM	0	359	12492	31847923
DRUG_159:BRUCINE	0	283	12492	31847923
DRUG_160:CHEMBL523685	0	0	12492	31847923
DRUG_161:PIPERTRAMINE	0	0	12492	31847923
DRUG_162:OLANZAPINE	1	6601	12492	31847923
DRUG_163:DAROTROPIUM BROMIDE	0	0	12492	31847923
DRUG_164:PIRENZEPINE	1	1958	12492	31847923
DRUG_165:CHEMBL1242950	0	0	12492	31847923
DRUG_166:REVEFENACIN	0	28	12492	31847923
DRUG_167:TRIDIHEXETHYL	0	9	12492	31847923
DRUG_168:VINCAMINE	0	268	12492	31847923
DRUG_169:XANOMELINE	0	101	12492	31847923
DRUG_170:MK-7622	0	2	12492	31847923
DRUG_171:CEVIMELINE HYDROCHLORIDE	0	14	12492	31847923
DRUG_172:PROCYCLIDINE HYDROCHLORIDE	0	11	12492	31847923
DRUG_173:BENZTROPINE MESYLATE	0	34	12492	31847923
DRUG_174:DOTHIEPIN	0	195	12492	31847923
DRUG_175:TRIDIHEXETHYL CHLORIDE	0	5	12492	31847923
DRUG_176:OXYPHENCYCLIMINE HYDROCHLORIDE	0	11	12492	31847923
DRUG_177:STRYCHNINE	0	3374	12492	31847923
DRUG_178:METHYLPHENIDATE	1	6103	12492	31847923
DRUG_179:APIGENIN	1	2403	12492	31847923
DRUG_180:LAPACHONE	0	420	12492	31847923
DRUG_181:APOMORPHINE HYDROCHLORIDE HEMIHYDRATE	0	0	12492	31847923
DRUG_182:OXOPURPUREINE	0	0	12492	31847923
DRUG_183:CHEMBL122701	0	0	12492	31847923
DRUG_184:CHEMBL586000	0	0	12492	31847923
DRUG_185:PHENAZOPYRIDINE HYDROCHLORIDE	0	38	12492	31847923
DRUG_186:CHEMBL1451216	0	0	12492	31847923
DRUG_187:CHEMBL146710	0	0	12492	31847923
DRUG_188:CALCIMYCIN	0	148	12492	31847923
DRUG_189:CHEMBL77387	0	0	12492	31847923
DRUG_190:GENTIAN VIOLET	0	393	12492	31847923
DRUG_191:ARISTOLOCHIC ACID	0	1017	12492	31847923
DRUG_192:CHEMBL67535	0	0	12492	31847923
DRUG_193:TANSHINONE I	0	198	12492	31847923
DRUG_194:CHEMBL196814	0	0	12492	31847923
DRUG_195:4-METHOXYDALBERGIONE	0	8	12492	31847923
DRUG_196:CHEMBL1567571	0	0	12492	31847923
DRUG_197:ISOBOLDINE	0	8	12492	31847923
DRUG_198:CHEMBL323356	0	0	12492	31847923
DRUG_199:METHYL 7-DESHYDROXYPYROGALLIN-4-CARBOXYLATE	0	0	12492	31847923
DRUG_200:CHEMBL1257092	0	0	12492	31847923
DRUG_201:TYRPHOSTIN 25	0	65	12492	31847923
DRUG_202:ATHRAQUINONES A	0	0	12492	31847923
DRUG_203:FELODIPINE	0	1278	12492	31847923
DRUG_204:CHEMBL1503190	0	0	12492	31847923
DRUG_205:CHEMBL548017	0	0	12492	31847923
DRUG_206:CHEMBL166486	0	0	12492	31847923
DRUG_207:L-755507	0	0	12492	31847923
DRUG_208:SARCOLYSIN	0	144	12492	31847923
DRUG_209:STAUROSPORINE AGLYCON	0	4	12492	31847923
DRUG_210:DAMNACANTHAL	0	57	12492	31847923
DRUG_211:CHEMBL399530	0	0	12492	31847923
DRUG_212:CHEMBL585654	0	0	12492	31847923
DRUG_213:CHEMBL587620	0	0	12492	31847923
DRUG_214:KAEMPFEROL	3	2759	12492	31847923
DRUG_215:CHEMBL1466186	0	0	12492	31847923
DRUG_216:GOSSYPOL	3	1548	12492	31847923
DRUG_217:PITTSBURGH COMPOUND B	0	810	12492	31847923
DRUG_218:CYSTAMINE DIHYDROCHLORIDE	0	33	12492	31847923
DRUG_219:PHENOTHIAZINE	0	3585	12492	31847923
DRUG_220:DIAMIDE	0	1455	12492	31847923
DRUG_221:CHEMBL1397308	0	0	12492	31847923
DRUG_222:SANGUINARINE SULFATE	0	3	12492	31847923
DRUG_223:CHEMBL601140	0	0	12492	31847923
DRUG_224:CHEMBL606166	0	0	12492	31847923
DRUG_225:CHEMBL312487	0	0	12492	31847923
DRUG_226:CHEMBL1989853	0	0	12492	31847923
DRUG_227:RESVERATROL	6	11337	12492	31847923
DRUG_228:ERGOCRISTINE	0	41	12492	31847923
DRUG_229:CHEMBL337173	0	0	12492	31847923
DRUG_230:CAFFEIC ACID PHENETHYL ESTER	1	876	12492	31847923
DRUG_231:CHEMBL582473	0	0	12492	31847923
DRUG_232:CHEMBL483847	0	0	12492	31847923
DRUG_233:DANTROLENE	1	1789	12492	31847923
DRUG_234:ALLOXAN	0	5562	12492	31847923
DRUG_235:ETHACRIDINE LACTATE	0	62	12492	31847923
DRUG_236:NIFUROXAZIDE	0	93	12492	31847923
DRUG_237:CHEMBL1546228	0	0	12492	31847923
DRUG_238:CHEMBL175266	0	0	12492	31847923
DRUG_239:BENSERAZIDE HYDROCHLORIDE	0	12	12492	31847923
DRUG_240:DAUNORUBICIN HYDROCHLORIDE	0	29	12492	31847923
DRUG_241:CHEMBL1306524	0	0	12492	31847923
DRUG_242:9,10-PHENANTHRENEQUINONE	0	134	12492	31847923
DRUG_243:CHEMBL2181040	0	0	12492	31847923
DRUG_244:GALLIC ACID	3	4262	12492	31847923
DRUG_245:GUTHION	0	42	12492	31847923
DRUG_246:NIGULDIPINE	0	63	12492	31847923
DRUG_247:AGROCLAVINE	0	42	12492	31847923
DRUG_248:ISOGINKGETIN	0	22	12492	31847923
DRUG_249:ROSMARINIC ACID	0	1275	12492	31847923
DRUG_250:PROPYLENE GLYCOL MONOSTEARATE	0	3	12492	31847923
DRUG_251:CHEMBL126804	0	0	12492	31847923
DRUG_252:CHEMBL297304	0	0	12492	31847923
DRUG_253:DOXORUBICIN HYDROCHLORIDE	0	781	12492	31847923
DRUG_254:CHEMBL578905	0	0	12492	31847923
DRUG_255:ZAPA	0	54	12492	31847923
DRUG_256:CHEMBL582286	0	0	12492	31847923
DRUG_257:LANSOPRAZOLE	0	1885	12492	31847923
DRUG_258:CHEMBL99408	0	0	12492	31847923
DRUG_259:TANSHINONE IIA	1	1029	12492	31847923
DRUG_260:CHEMBL2181039	0	0	12492	31847923
DRUG_261:BILIRUBIN	4	26376	12492	31847923
DRUG_262:QUERCETIN	7	11965	12492	31847923
DRUG_263:CHEMBL601367	0	0	12492	31847923
DRUG_264:BAICALEIN	2	1483	12492	31847923
DRUG_265:CHEMBL1334465	0	0	12492	31847923
DRUG_266:CHEMBL586031	0	0	12492	31847923
DRUG_267:MITOXANTRONE HYDROCHLORIDE	0	31	12492	31847923
DRUG_268:ZAGOTENEMAB	0	1	12492	31847923
DRUG_269:CHEMBL1814509	0	0	12492	31847923
DRUG_270:OXYTETRACYCLINE	0	3463	12492	31847923
DRUG_271:DOCONEXENT	0	0	12492	31847923
DRUG_272:CHEMBL515252	0	0	12492	31847923
DRUG_273:OXOGLAUCINE	0	19	12492	31847923
DRUG_274:CHEMBL606167	0	0	12492	31847923
DRUG_275:RHEIN	0	766	12492	31847923
DRUG_276:CHEMBL1609016	0	0	12492	31847923
DRUG_277:1,2-NAPHTHOQUINONE	0	235	12492	31847923
DRUG_278:3-METHYLCHOLANTHRENE	0	3306	12492	31847923
DRUG_279:2,6-DIMETHOXYQUINONE	0	1	12492	31847923
DRUG_280:OSAJIN	0	24	12492	31847923
DRUG_281:ROTTLERIN	0	916	12492	31847923
DRUG_282:METHYLENE BLUE	0	11244	12492	31847923
DRUG_283:DERRUBONE	0	4	12492	31847923
DRUG_284:CHEMBL527584	0	0	12492	31847923
DRUG_285:CHEMBL244707	0	0	12492	31847923
DRUG_286:CHEMBL1224755	0	0	12492	31847923
DRUG_287:CHEMBL601952	0	0	12492	31847923
DRUG_288:CHEMBL528807	0	0	12492	31847923
DRUG_289:SULFURETIN	0	48	12492	31847923
DRUG_290:CHEMBL1335833	0	0	12492	31847923
DRUG_291:INAMRINONE	0	0	12492	31847923
DRUG_292:CHEMBL538542	0	0	12492	31847923
DRUG_293:CHEMBL578294	0	0	12492	31847923
DRUG_294:DEXKETOPROFEN	0	265	12492	31847923
DRUG_295:STREPTONIGRIN	0	259	12492	31847923
DRUG_296:OBTUSAQUINONE	0	3	12492	31847923
DRUG_297:CHEMBL1412489	0	0	12492	31847923
DRUG_298:TRANSPLATIN	0	126	12492	31847923
DRUG_299:CHEMBL528181	0	0	12492	31847923
DRUG_300:CHEMBL600734	0	0	12492	31847923
DRUG_301:LAPACHOL	0	145	12492	31847923
DRUG_302:CHEMBL1601846	0	0	12492	31847923
DRUG_303:TOLONIUM CHLORIDE	0	22	12492	31847923
DRUG_304:CHEMBL24983	0	0	12492	31847923
DRUG_305:CHEMBL579837	0	0	12492	31847923
DRUG_306:HAEMATOXYLIN	8	2853	12492	31847923
DRUG_307:GOSSYPETIN	0	28	12492	31847923
DRUG_308:DIMETHYL GAMBOGATE	0	0	12492	31847923
DRUG_309:CHEMBL586078	0	0	12492	31847923
DRUG_310:THIOLUTIN	0	32	12492	31847923
DRUG_311:CHEMBL592124	0	0	12492	31847923
DRUG_312:NORDEFRIN	0	2	12492	31847923
DRUG_313:CHEMBL1569494	0	0	12492	31847923
DRUG_314:CHEMBL1390716	0	0	12492	31847923
DRUG_315:KOPARIN	0	0	12492	31847923
DRUG_316:CHEMBL313737	0	0	12492	31847923
DRUG_317:DIHYDROERGOTAMINE	0	1095	12492	31847923
DRUG_318:NIFEDIPINE	9	13558	12492	31847923
DRUG_319:CHEMBL579105	0	0	12492	31847923
DRUG_320:ARACHIDONIC ACID	11	28228	12492	31847923
DRUG_321:CURCUMIN	8	13503	12492	31847923
DRUG_322:NBQX	0	864	12492	31847923
DRUG_323:RACEPINEPHRINE	0	3	12492	31847923
DRUG_324:CHEMBL222556	0	0	12492	31847923
DRUG_325:CATECHIN	2	4520	12492	31847923
DRUG_326:CHEMBL584442	0	0	12492	31847923
DRUG_327:AMENTOFLAVONE	0	213	12492	31847923
DRUG_328:SEMAXANIB	0	34	12492	31847923
DRUG_329:CHEMBL585591	0	0	12492	31847923
DRUG_330:PHOSMET	0	118	12492	31847923
DRUG_331:CHEMBL602969	0	0	12492	31847923
DRUG_332:PATULIN	0	798	12492	31847923
DRUG_333:BROMOENOL LACTONE	0	265	12492	31847923
DRUG_334:PYRANTEL PAMOATE	0	228	12492	31847923
DRUG_335:CHEMBL17201	0	0	12492	31847923
DRUG_336:CHEMBL600747	0	0	12492	31847923
DRUG_337:EPALRESTAT	0	165	12492	31847923
DRUG_338:LINOLENIC ACID	3	6290	12492	31847923
DRUG_339:CHEMBL533293	0	0	12492	31847923
DRUG_340:CHEMBL585656	0	0	12492	31847923
DRUG_341:GW282974X	0	0	12492	31847923
DRUG_342:CEAROIN	0	3	12492	31847923
DRUG_343:CHEMBL580071	0	0	12492	31847923
DRUG_344:CARBONYL CYANIDE M-CHLOROPHENYLHYDRAZONE	0	628	12492	31847923
DRUG_345:ALTENUSIN	0	19	12492	31847923
DRUG_346:SAPPANONE A DIMETHYL ETHER	0	0	12492	31847923
DRUG_347:CHEMBL1465049	0	0	12492	31847923
DRUG_348:LAVENDUSTIN A	0	219	12492	31847923
DRUG_349:5-NITRO-2-PHENYLPROPYLAMINOBENZOIC ACID [NPPB]	0	0	12492	31847923
DRUG_350:CHEMBL211670	0	0	12492	31847923
DRUG_351:PYRROLIDINE DITHIOCARBAMIC ACID, AMMONIUM SALT	0	0	12492	31847923
DRUG_352:RESERPINE	0	8089	12492	31847923
DRUG_353:PD-169316	0	24	12492	31847923
DRUG_354:CHEMBL252417	0	0	12492	31847923
DRUG_355:STICTIC ACID	0	9	12492	31847923
DRUG_356:CHEMBL59150	0	0	12492	31847923
DRUG_357:CHEMBL597035	0	0	12492	31847923
DRUG_358:METHYLTHIONINIUM CHLORIDE	0	29	12492	31847923
DRUG_359:CHLORANIL	0	199	12492	31847923
DRUG_360:ERGOCRYPTINE	0	284	12492	31847923
DRUG_361:EMBELIN	0	236	12492	31847923
DRUG_362:CISPLATIN	6	48109	12492	31847923
DRUG_363:TYRPHOSTIN 23	0	73	12492	31847923
DRUG_364:CHOLECALCIFEROL	1	1712	12492	31847923
DRUG_365:CHEMBL343002	0	0	12492	31847923
DRUG_366:GW441756X	0	0	12492	31847923
DRUG_367:CHEMBL581044	0	0	12492	31847923
DRUG_368:CHEMBL601353	0	0	12492	31847923
DRUG_369:3,4-DIDESMETHYL-5-DESHYDROXY-3'-ETHOXYSCLEROIN	0	0	12492	31847923
DRUG_370:CHEMBL531322	0	0	12492	31847923
DRUG_371:HARMALOL	0	44	12492	31847923
DRUG_372:XANTHOANGELOL	0	44	12492	31847923
DRUG_373:PIPLARTINE	0	51	12492	31847923
DRUG_374:CHEMBL242171	0	0	12492	31847923
DRUG_375:COUMESTROL	0	372	12492	31847923
DRUG_376:CHEMBL72365	0	0	12492	31847923
DRUG_377:CHEMBL601385	0	0	12492	31847923
DRUG_378:2-BENZOYL-5-METHOXYBENZOQUINONE	0	0	12492	31847923
DRUG_379:PICEATANNOL	0	541	12492	31847923
DRUG_380:CHEMBL533965	0	0	12492	31847923
DRUG_381:HELENALIN	0	170	12492	31847923
DRUG_382:CHEMBL595227	0	0	12492	31847923
DRUG_383:CHEMBL586061	0	0	12492	31847923
DRUG_384:CHEMBL1984884	0	0	12492	31847923
DRUG_385:CHEMBL493863	0	0	12492	31847923
DRUG_386:CHEMBL1426508	0	0	12492	31847923
DRUG_387:DEHYDROVARIABILIN	0	0	12492	31847923
DRUG_388:GF-109203	0	14	12492	31847923
DRUG_389:TRIMETREXATE	0	371	12492	31847923
DRUG_390:CHEMBL538104	0	0	12492	31847923
DRUG_391:CHEMBL578890	0	0	12492	31847923
DRUG_392:AURINTRICARBOXYLIC ACID	0	378	12492	31847923
DRUG_393:FUMARPROTOCETRARIC ACID	0	9	12492	31847923
DRUG_394:Z-PRO-PROLINAL	0	28	12492	31847923
DRUG_395:CHEMBL1518572	0	0	12492	31847923
DRUG_396:SU-9516	0	0	12492	31847923
DRUG_397:RHAMNETIN	0	66	12492	31847923
DRUG_398:DANTROLENE SODIUM	0	377	12492	31847923
DRUG_399:GARCINONE E	0	8	12492	31847923
DRUG_400:CHEMBL339587	0	0	12492	31847923
DRUG_401:CHEMBL184074	0	0	12492	31847923
DRUG_402:DITHIAZANINE IODIDE	0	34	12492	31847923
DRUG_403:MORIN	0	879	12492	31847923
DRUG_404:SAPPANONE A TRIMETHYL ETHER	0	0	12492	31847923
DRUG_405:CHEMBL274921	0	0	12492	31847923
DRUG_406:CHEMBL322970	0	0	12492	31847923
DRUG_407:CIS-RESVERATROL	0	59	12492	31847923
DRUG_408:CHEMBL1498652	0	0	12492	31847923
DRUG_409:TYRPHOSTIN 47	0	48	12492	31847923
DRUG_410:WORTMANNIN	0	6243	12492	31847923
DRUG_411:SANGUINARIUM	0	8	12492	31847923
DRUG_412:CHEMBL2094456	0	0	12492	31847923
DRUG_413:OMEPRAZOLE	1	6074	12492	31847923
DRUG_414:CHEMBL2002487	0	0	12492	31847923
DRUG_415:HOMIDIUM BROMIDE	0	20	12492	31847923
DRUG_416:U-0126	0	208	12492	31847923
DRUG_417:TRICETIN	0	41	12492	31847923
DRUG_418:CHEMBL429095	0	0	12492	31847923
DRUG_419:CHEMBL1519374	0	0	12492	31847923
DRUG_420:4,4'-DIMETHOXYDALBERGIONE	0	0	12492	31847923
DRUG_421:AROMATICIN	0	0	12492	31847923
DRUG_422:HYDROXYZINE PAMOATE	0	18	12492	31847923
DRUG_423:ARUNDINE	0	0	12492	31847923
DRUG_424:CHEMBL590691	0	0	12492	31847923
DRUG_425:CHEMBL19954	0	0	12492	31847923
DRUG_426:BISINDOLYLMALEIMIDE IX	0	16	12492	31847923
DRUG_427:CHEMBL1079460	0	0	12492	31847923
DRUG_428:CHEMBL525103	0	0	12492	31847923
DRUG_429:DAUNORUBICIN	0	4160	12492	31847923
DRUG_430:MANGOSTIN	0	387	12492	31847923
DRUG_431:IRIGENOL	0	0	12492	31847923
DRUG_432:HOMIDIUM	0	44	12492	31847923
DRUG_433:EPIGALOCATECHIN GALLATE	0	2	12492	31847923
DRUG_434:ERBSTATIN	0	174	12492	31847923
DRUG_435:CHEMBL590186	0	0	12492	31847923
DRUG_436:CHEMBL600738	0	0	12492	31847923
DRUG_437:AMSACRINE HYDROCHLORIDE	0	2	12492	31847923
DRUG_438:PURPUROGALLIN	0	59	12492	31847923
DRUG_439:HYPERICIN	0	960	12492	31847923
DRUG_440:CHEMBL310934	0	0	12492	31847923
DRUG_441:CHEMBL578504	0	0	12492	31847923
DRUG_442:CARBOPLATIN	0	11721	12492	31847923
DRUG_443:TRIBROMSALAN	0	7	12492	31847923
DRUG_444:CHEMBL580183	0	0	12492	31847923
DRUG_445:INDIRUBIN-3-MONOXIME	0	64	12492	31847923
DRUG_446:FENRETINIDE	0	492	12492	31847923
DRUG_447:CHELERYTHRINE	0	1980	12492	31847923
DRUG_448:CHEMBL2095095	0	0	12492	31847923
DRUG_449:RABEPRAZOLE	0	996	12492	31847923
DRUG_450:CYSTAMINE HYDROCHLORIDE	0	8	12492	31847923
DRUG_451:ISOLIQUIRITIGENIN	0	465	12492	31847923
DRUG_452:BERBERINE CHLORIDE	0	122	12492	31847923
DRUG_453:POMIFERIN	0	23	12492	31847923
DRUG_454:DAPH	0	32	12492	31847923
DRUG_455:CHEMBL576409	0	0	12492	31847923
DRUG_456:CHEMBL546576	0	0	12492	31847923
DRUG_457:CHEMBL462861	0	0	12492	31847923
DRUG_458:CHEMBL578512	0	0	12492	31847923
DRUG_459:CHEMBL457504	0	0	12492	31847923
DRUG_460:SANGUINARIUM CHLORIDE	0	2	12492	31847923
DRUG_461:CHEMBL1372046	0	0	12492	31847923
DRUG_462:IRIGINOL HEXAACEATATE	0	0	12492	31847923
DRUG_463:CHEMBL68534	0	0	12492	31847923
DRUG_464:CHEMBL546597	0	0	12492	31847923
DRUG_465:CHEMBL35482	0	0	12492	31847923
DRUG_466:CHEMBL1939691	0	0	12492	31847923
DRUG_467:CHEMBL536375	0	0	12492	31847923
DRUG_468:EPINEPHRINE	12	22020	12492	31847923
DRUG_469:IDARUBICIN	0	1464	12492	31847923
DRUG_470:CHEMBL403741	0	0	12492	31847923
DRUG_471:CHEMBL505670	0	0	12492	31847923
DRUG_472:CRYPTOTANSHINONE	0	405	12492	31847923
DRUG_473:JUGLONE	0	346	12492	31847923
