target	targ_and_kp	targ_tot	kp_tot	db_tot	fet_p_value	targ_and_kp_ratio	prediction_score
DRUG_1126:TALAZOPARIB	6	127	103287	31847923	4.299418371999182e-06	0.047244094488188976	4.040937821503054
DRUG_472:CRYPTOTANSHINONE	9	405	103287	31847923	9.277429415292722e-06	0.022222222222222223	3.379359827398445
DRUG_54:MIPSAGARGIN	2	6	103287	31847923	0.0001564075706726977	0.3333333333333333	3.3286209746779747
DRUG_1118:NIRAPARIB	6	176	103287	31847923	2.751648853694137e-05	0.03409090909090909	3.0930455711139837
DRUG_1134:VANDETANIB	10	585	103287	31847923	2.8579371002670478e-05	0.017094017094017096	2.7767914676530494
DRUG_320:ARACHIDONIC ACID	136	28228	103287	31847923	8.125882513308697e-06	0.004817911293750886	2.7729882607452927
DRUG_375:COUMESTROL	8	372	103287	31847923	3.633608609270657e-05	0.021505376344086023	2.772208901239915
DRUG_715:IMATINIB	67	11843	103287	31847923	1.7745415833073982e-05	0.0056573503335303555	2.503526892679422
DRUG_281:ROTTLERIN	12	916	103287	31847923	6.251763691974649e-05	0.013100436681222707	2.32128321845345
DRUG_410:WORTMANNIN	41	6243	103287	31847923	3.20082241424303e-05	0.006567355438090661	2.3121289421940676
DRUG_965:AZACITIDINE	14	1216	103287	31847923	6.334117460024538e-05	0.011513157894736841	2.2595083480637737
DRUG_451:ISOLIQUIRITIGENIN	8	465	103287	31847923	0.00016886790503168431	0.017204301075268817	2.0080899185282655
DRUG_705:FLUOROURACIL	138	30229	103287	31847923	7.847894758912173e-05	0.004565152667967845	1.7647021353252157
DRUG_1021:CLIOQUINOL	7	464	103287	31847923	0.0009170732574323175	0.015086206896551725	1.2161760301930096
DRUG_1091:ROQUINIMEX	2	30	103287	31847923	0.004307163721539951	0.06666666666666667	1.189717360704825
DRUG_580:PROTOPORPHYRIN	38	6388	103287	31847923	0.00040828302686954235	0.005948653725735754	1.1634573633300294
DRUG_507:PROTOAPIGENONE	2	31	103287	31847923	0.004594330442958656	0.06451612903225806	1.1474460736192627
DRUG_364:CHOLECALCIFEROL	15	1712	103287	31847923	0.00064140584446042	0.008761682242990653	1.135454585832842
DRUG_1077:ADENOSINE DIPHOSPHATE	36	6203	103287	31847923	0.0008685618282447355	0.005803643398355635	0.8248999806306268
DRUG_49:ADRIAMYCIN	60	11888	103287	31847923	0.0008084239701493122	0.0050471063257065945	0.7954032718981932
DRUG_1129:EVEROLIMUS	34	5782	103287	31847923	0.0009550325400582375	0.00588031822898651	0.7893826605039984
DRUG_325:CATECHIN	28	4520	103287	31847923	0.0012153764885927828	0.006194690265486726	0.7073087658468227
DRUG_193:TANSHINONE I	4	198	103287	31847923	0.0041739536761767	0.020202020202020204	0.6848471762441546
DRUG_259:TANSHINONE IIA	10	1029	103287	31847923	0.0023292603548894335	0.009718172983479106	0.6203665903858835
DRUG_60:MENTHOL	16	2104	103287	31847923	0.0018421167807698073	0.0076045627376425855	0.615757088394675
DRUG_214:KAEMPFEROL	19	2759	103287	31847923	0.0022380955182902964	0.006886553098948894	0.4881232829009865
DRUG_484:SHIKONIN	7	627	103287	31847923	0.004866852613338869	0.011164274322169059	0.36058230481651754
DRUG_1107:ARSENIC TRIOXIDE	20	3125	103287	31847923	0.0039267896892157764	0.0064	0.21214233201037125
DRUG_96:STAUROSPORINE	35	6604	103287	31847923	0.004235792689811866	0.0052998182919442765	0.09732628325182224
DRUG_756:DISULFIRAM	16	2403	103287	31847923	0.0064373004898161616	0.006658343736995423	0.014662429610873051
DRUG_8:OCTREOTIDE	31	5975	103287	31847923	0.00892337773583744	0.005188284518828452	-0.2355054932970133
DRUG_2:PROGESTERONE	235	61572	103287	31847923	0.007872523106405415	0.0038166699148963813	-0.31442934242637666
